Start_str	End_str	Clang_avg	omniBxGSE_avg(nT)	omniByGSE_avg(nT)	omniBzGSE_avg(nT)	Shock_Ang(deg)	omniVsw_avg(km/s)
2017-09-01 12:20:00	2017-09-01 12:30:00	146.365	-0.523	6.418	-3.042	79.535	671.683
2017-09-04 11:20:00	2017-09-04 11:30:00	138.333	-1.873	3.21	-0.998	52.907	483.267
2017-09-05 18:45:00	2017-09-05 18:55:00	156.493	-3.087	1.808	-2.057	38.763	476.833
2017-09-08 19:40:00	2017-09-08 19:50:00	156.322	2.597	2.822	-3.385	60.54	688.067
2017-09-08 20:10:00	2017-09-08 20:20:00	168.996	4.003	1.603	-3.19	42.166	679.567
2017-09-08 20:50:00	2017-09-08 21:00:00	146.603	4.572	2.083	-1.92	33.744	678.117
2017-09-08 21:20:00	2017-09-08 21:30:00	160.862	3.59	2.117	-3.263	48.091	669.217
2017-09-12 13:35:00	2017-09-12 13:45:00	145.227	-0.348	4.247	-1.968	83.484	466.467
2017-09-12 15:55:00	2017-09-12 16:05:00	155.287	1.158	2.803	-2.35	74.5	449.233
2017-09-14 06:50:00	2017-09-14 07:00:00	220.497	4.063	-0.455	-1.927	23.909	334.3
2017-09-15 11:40:00	2017-09-15 11:50:00	137.707	-3.765	4.14	-1.028	49.033	633.733
2017-09-15 12:10:00	2017-09-15 12:20:00	165.999	-2.832	3.61	-3.422	61.037	645.233
2017-09-15 20:30:00	2017-09-15 20:40:00	152.171	-2.972	3.297	-3.575	60.067	669.883
2017-09-19 20:10:00	2017-09-19 20:20:00	151.357	-1.553	2.515	-2.568	68.238	499.817
2017-09-19 20:50:00	2017-09-19 21:00:00	154.561	-2.155	2.062	-2.432	57.715	494.333
2017-09-19 21:20:00	2017-09-19 21:30:00	150.703	-1.995	2.272	-2.285	59.564	494.733
2017-09-19 21:50:00	2017-09-19 22:00:00	152.348	-1.448	2.255	-2.553	68.507	498.567
2017-09-20 00:40:00	2017-09-20 00:50:00	143.09	0.77	3.292	-2.577	78.302	509.433
2017-09-21 05:50:00	2017-09-21 06:00:00	150.0	-2.337	2.145	-1.435	48.813	440.433
2017-09-21 07:25:00	2017-09-21 07:35:00	175.682	-2.417	1.383	-2.008	47.123	427.95
2017-09-21 13:25:00	2017-09-21 13:35:00	153.672	-0.997	2.68	-1.658	72.998	412.033
2017-09-21 15:35:00	2017-09-21 15:45:00	165.58	-3.752	0.325	-0.415	9.098	383.133
2017-09-21 18:15:00	2017-09-21 18:25:00	149.199	-2.588	3.023	-2.508	57.692	390.167
2017-09-21 18:55:00	2017-09-21 19:05:00	137.19	-1.88	3.358	-1.837	64.815	390.167
2017-09-22 06:05:00	2017-09-22 06:15:00	147.519	-1.253	3.313	-1.968	72.187	360.9
2017-09-22 15:35:00	2017-09-22 15:45:00	136.589	-3.02	3.632	-1.38	52.358	350.183
2017-09-22 17:55:00	2017-09-22 18:05:00	165.915	0.003	3.072	-4.433	88.922	358.567
2017-09-22 19:45:00	2017-09-22 19:55:00	195.278	0.54	0.127	-4.952	82.324	359.383
2017-09-23 17:10:00	2017-09-23 17:20:00	166.064	-2.675	1.315	-1.73	40.094	351.983
2017-09-23 18:15:00	2017-09-23 18:25:00	159.498	-0.382	2.282	-2.712	84.869	359.5
2017-09-23 19:10:00	2017-09-23 19:20:00	146.587	0.293	3.065	-2.463	84.903	362.517
2017-09-24 03:15:00	2017-09-24 03:25:00	140.76	-4.133	2.37	-1.418	34.33	338.6
2017-09-24 14:20:00	2017-09-24 14:30:00	137.594	2.095	5.307	-1.765	69.613	337.917
2017-09-27 19:10:00	2017-09-27 19:20:00	150.513	-5.193	6.522	-6.162	64.71	639.867
2017-09-28 05:25:00	2017-09-28 05:35:00	171.829	-2.292	4.788	-7.332	79.469	664.033
2017-09-28 07:20:00	2017-09-28 07:30:00	156.753	-2.813	6.632	-5.093	77.088	665.617
2017-09-30 10:55:00	2017-09-30 11:05:00	150.104	-3.373	2.475	-1.232	44.189	493.15
2017-09-30 11:25:00	2017-09-30 11:35:00	155.588	-2.562	2.787	-1.852	57.573	496.2
2017-09-30 12:15:00	2017-09-30 12:25:00	178.128	-2.517	1.888	-2.81	57.476	493.767
2017-09-30 12:45:00	2017-09-30 12:55:00	159.38	-2.09	3.037	-2.288	65.916	496.133
2017-09-30 13:15:00	2017-09-30 13:25:00	151.464	-1.805	3.838	-2.31	72.919	498.533
2017-09-30 13:45:00	2017-09-30 13:55:00	141.325	-1.23	4.368	-1.715	80.162	501.367
2017-09-30 14:15:00	2017-09-30 14:25:00	142.683	-0.985	4.32	-1.9	83.092	501.233
2017-09-30 14:45:00	2017-09-30 14:55:00	154.082	-1.748	3.608	-2.645	73.417	496.1
2017-09-30 16:30:00	2017-09-30 16:40:00	143.089	-1.113	3.57	-1.918	79.121	494.167
2017-09-30 17:00:00	2017-09-30 17:10:00	192.849	-1.847	0.685	-3.972	68.24	486.75
2017-10-01 05:50:00	2017-10-01 06:00:00	187.182	0.393	1.538	-4.457	82.738	471.617
2017-10-09 00:15:00	2017-10-09 00:25:00	224.048	1.482	-1.715	-2.913	62.894	386.733
2017-10-09 00:45:00	2017-10-09 00:55:00	221.083	1.737	-1.467	-2.943	59.224	384.233
2017-10-10 22:45:00	2017-10-10 22:55:00	179.505	-4.653	1.268	-5.28	46.552	349.567
2017-10-11 04:15:00	2017-10-11 04:25:00	160.054	-1.135	4.935	-5.625	73.371	380.85
2017-10-11 04:45:00	2017-10-11 04:55:00	183.967	-1.998	2.373	-6.928	70.328	380.783
2017-10-13 09:30:00	2017-10-13 09:40:00	177.734	-2.567	2.37	-3.63	53.206	541.917
2017-10-13 10:40:00	2017-10-13 10:50:00	156.617	-4.517	3.377	-2.382	35.024	549.25
2017-10-13 11:10:00	2017-10-13 11:20:00	167.477	-1.533	3.562	-3.672	67.446	555.2
2017-10-13 11:40:00	2017-10-13 11:50:00	163.285	-3.527	2.975	-2.893	42.442	553.75
2017-10-13 14:55:00	2017-10-13 15:05:00	145.145	-4.255	4.698	-2.657	44.122	604.417
2017-10-13 19:00:00	2017-10-13 19:10:00	167.326	-3.25	2.85	-5.14	56.417	667.733
2017-10-14 04:45:00	2017-10-14 04:55:00	145.875	-2.658	3.828	-2.52	53.379	692.283
2017-10-17 09:20:00	2017-10-17 09:30:00	151.485	-2.775	1.28	-0.778	20.647	459.6
2017-10-17 09:50:00	2017-10-17 10:00:00	140.505	-2.752	1.613	-0.55	23.073	456.65
2017-10-18 23:40:00	2017-10-18 23:50:00	181.453	3.265	0.59	-3.24	48.864	353.317
2017-10-19 00:10:00	2017-10-19 00:20:00	184.513	3.283	0.455	-3.283	48.342	352.517
2017-10-19 07:40:00	2017-10-19 07:50:00	153.234	-3.13	3.628	-2.578	46.956	377.05
2017-10-19 08:35:00	2017-10-19 08:45:00	138.276	-4.193	3.883	-1.297	34.374	373.817
2017-10-20 04:30:00	2017-10-20 04:40:00	168.696	-0.482	2.215	-3.558	77.892	444.233
2017-10-20 21:00:00	2017-10-20 21:10:00	180.929	-1.96	0.608	-3.045	56.076	370.983
2017-10-25 05:05:00	2017-10-25 05:15:00	145.193	-2.457	4.483	-3.177	59.223	575.667
2017-10-26 11:15:00	2017-10-26 11:25:00	162.221	-0.745	3.823	-3.527	76.992	535.133
2017-10-26 12:25:00	2017-10-26 12:35:00	157.973	3.467	3.587	-2.937	59.009	550.417
2017-10-26 12:55:00	2017-10-26 13:05:00	182.516	3.738	1.91	-4.043	53.301	548.967
2017-10-26 13:55:00	2017-10-26 14:05:00	158.878	-0.952	3.47	-3.205	73.382	524.733
2017-10-26 14:25:00	2017-10-26 14:35:00	159.055	-0.78	3.445	-3.338	76.491	526.983
2017-10-27 19:35:00	2017-10-27 19:45:00	197.352	-4.885	-0.042	-0.675	12.259	427.333
2017-10-28 05:20:00	2017-10-28 05:30:00	157.12	4.092	1.605	-1.51	35.037	401.767
2017-10-28 21:35:00	2017-10-28 21:45:00	198.213	-2.472	-0.32	-2.103	43.41	355.583
2017-10-28 22:10:00	2017-10-28 22:20:00	142.055	-1.62	1.807	-1.678	50.733	362.817
2017-10-30 06:15:00	2017-10-30 06:25:00	184.626	-0.608	0.727	-2.142	78.584	313.333
2017-10-30 06:45:00	2017-10-30 06:55:00	174.833	-0.368	1.088	-1.903	84.932	313.167
2017-10-30 09:30:00	2017-10-30 09:40:00	166.989	-1.947	1.053	-1.192	45.176	307.55
2017-10-30 10:00:00	2017-10-30 10:10:00	169.516	-1.842	1.083	-1.328	48.651	306.383
2017-10-30 10:30:00	2017-10-30 10:40:00	154.79	-2.058	1.173	-0.87	42.27	307.117
2017-10-30 11:00:00	2017-10-30 11:10:00	160.022	-2.392	0.843	-0.728	31.496	305.85
2017-10-30 11:30:00	2017-10-30 11:40:00	175.543	-2.385	0.577	-0.885	29.435	305.233
2017-10-30 12:00:00	2017-10-30 12:10:00	191.206	-2.28	0.352	-1.163	31.883	304.683
