Start_str	Mgs#_avg	Clang_avg	Rmag_avg	omniBxGSE_avg(nT)	omniByGSE_avg(nT)	omniBzGSE_avg(nT)	Bdeviat	Dtheta	Shock_Ang(deg)	OMNIVsw_avg(km/s)	End_str
2018-09-02 22:10:00	6.87	80.565	15.563	-2.445	1.715	0.648	0.10	28.58	32.129	357.817	2018-09-02 22:35:00
2018-09-04 06:50:00	6.42	119.824	23.63	0.638	4.615	-0.183	0.08	24.55	86.60299682617188	361.167	2018-09-04 07:15:00
2018-09-06 15:55:00	7.0	87.721	18.291	-0.273	2.492	1.232	0.07	28.33	81.487	391.95	2018-09-06 16:20:00
2018-09-06 19:35:00	6.08	109.551	20.653	-1.908	3.955	-0.268	0.04	14.07	61.65	382.267	2018-09-06 20:00:00
2018-09-08 11:20:00	6.47	129.735	17.371	-3.628	1.212	-0.202	0.02	29.56	16.706	361.15	2018-09-08 11:45:00
2018-09-08 11:50:00	6.32	113.122	16.965	-3.707	1.15	0.182	0.05	18.31	14.696	357.433	2018-09-08 12:15:00
2018-09-08 12:40:00	6.68	119.08	16.254	-2.893	1.765	0.062	0.08	20.01	29.054	360.85	2018-09-08 13:05:00
2018-09-08 16:10:00	6.5	123.331	12.722	-1.235	3.848	-0.585	0.09	24.35	70.109	370.767	2018-09-08 16:35:00
2018-09-09 02:10:00	6.98	86.372	8.094	-2.75	1.673	0.645	0.05	10.18	31.081	395.05	2018-09-09 02:35:00
2018-09-09 22:40:00	6.83	61.636	23.783	-3.433	0.945	0.838	0.05	11.36	18.672	415.6	2018-09-09 23:05:00
2018-09-09 23:10:00	6.88	69.275	23.927	-3.295	1.092	0.745	0.01	3.71	20.299	413.317	2018-09-09 23:35:00
2018-09-11 03:00:00	5.23	105.293	20.085	-5.858	6.377	0.503	0.10	15.26	48.481	555.3	2018-09-11 03:25:00
2018-09-12 08:15:00	5.65	89.155	19.035	-4.585	1.965	1.207	0.09	11.75	27.372	530.817	2018-09-12 08:40:00
2018-09-12 08:45:00	5.25	88.295	19.367	-4.73	2.112	1.385	0.05	5.62	28.587	518.017	2018-09-12 09:10:00
2018-09-12 16:00:00	5.48	131.367	23.017	-4.28	2.278	-0.628	0.09	24.18	30.57	479.5	2018-09-12 16:25:00
2018-09-12 17:00:00	5.52	112.475	23.369	-4.605	2.3	0.067	0.06	20.28	27.827	471.85	2018-09-12 17:25:00
2018-09-12 17:30:00	6.15	113.6	23.532	-2.302	4.283	-0.235	0.04	15.78	63.145	480.583	2018-09-12 17:55:00
2018-09-12 18:30:00	6.55	105.321	23.835	0.022	4.518	0.248	0.09	19.51	88.45099639892578	500.083	2018-09-12 18:55:00
2018-09-13 14:15:00	5.62	104.855	23.735	-3.587	5.155	1.268	0.08	19.15	57.215	480.617	2018-09-13 14:40:00
2018-09-13 19:50:00	5.75	103.353	21.547	-4.755	2.68	0.118	0.10	25.89	31.684	510.883	2018-09-13 20:15:00
2018-09-13 23:20:00	6.0	119.235	19.578	-2.858	4.42	-1.222	0.06	11.52	60.705	549.85	2018-09-13 23:45:00
2018-09-14 06:40:00	6.8	74.617	13.404	-3.932	1.03	0.967	0.04	18.01	20.888	555.583	2018-09-14 07:05:00
2018-09-14 09:05:00	6.88	105.847	10.442	-4.05	1.517	0.448	0.04	25.10	23.677	553.817	2018-09-14 09:30:00
2018-09-16 15:15:00	7.0	106.546	21.619	-2.907	1.095	0.193	0.05	6.56	22.307	400.733	2018-09-16 15:40:00
2018-09-16 22:05:00	6.68	132.103	17.294	-3.348	0.85	-0.467	0.05	9.90	18.009	378.917	2018-09-16 22:30:00
2018-09-20 01:35:00	5.27	68.407	8.558	4.147	1.173	0.925	0.09	13.76	18.75	397.7	2018-09-20 02:00:00
2018-09-20 02:05:00	5.25	49.48	7.738	3.965	0.8	1.342	0.07	20.14	21.663999557495117	392.983	2018-09-20 02:30:00
2018-09-22 04:20:00	5.33	111.597	22.607	-4.358	7.455	0.172	0.05	13.23	63.058	377.15	2018-09-22 04:45:00
2018-09-22 05:00:00	5.13	119.155	22.329	-3.885	6.937	-0.548	0.07	17.47	64.27	368.267	2018-09-22 05:25:00
2018-09-22 16:40:00	5.92	83.99	14.324	-4.13	3.742	2.038	0.07	27.90	50.755	543.417	2018-09-22 17:05:00
2018-09-22 17:35:00	6.02	105.067	13.35	0.305	5.817	0.613	0.07	15.71	81.23100280761719	562.367	2018-09-22 18:00:00
2018-09-22 19:15:00	5.95	120.956	11.372	-1.652	5.492	-1.355	0.10	26.82	80.052	547.2	2018-09-22 19:40:00
2018-09-23 04:05:00	6.72	115.948	7.923	-3.607	3.665	-0.218	0.07	15.50	50.896	462.767	2018-09-23 04:30:00
2018-09-25 16:15:00	5.12	76.415	9.354	-6.572	2.433	1.872	0.03	9.12	28.607	406.117	2018-09-25 16:40:00
2018-09-25 17:35:00	5.87	83.021	7.2	-5.085	3.617	1.877	0.02	18.75	42.81	407.383	2018-09-25 18:00:00
2018-09-26 02:55:00	5.97	94.75	12.471	-3.568	2.83	0.657	0.02	25.79	44.869	433.683	2018-09-26 03:20:00
2018-09-26 03:40:00	6.08	103.542	13.325	-2.398	2.94	0.288	0.07	24.03	56.485	437.483	2018-09-26 04:05:00
2018-09-26 04:10:00	6.2	106.765	13.865	-0.808	4.28	0.427	0.04	7.96	84.75	454.833	2018-09-26 04:35:00
2018-09-26 04:40:00	6.3	115.986	14.384	0.555	4.13	-0.147	0.03	6.31	77.09300231933594	455.833	2018-09-26 05:05:00
2018-09-26 05:10:00	6.57	134.108	14.883	3.032	3.158	-1.007	0.05	25.23	41.61899948120117	468.133	2018-09-26 05:35:00
2018-09-26 18:45:00	5.77	49.336	23.261	-4.872	1.153	1.887	0.04	25.83	27.255	446.367	2018-09-26 19:10:00
2018-09-26 19:15:00	5.63	68.065	23.428	-5.025	1.928	1.55	0.07	13.94	30.535	445.85	2018-09-26 19:40:00
2018-09-26 19:45:00	5.78	77.053	23.587	-4.687	2.41	1.337	0.09	11.93	35.486	444.783	2018-09-26 20:10:00
2018-09-26 20:15:00	5.75	75.632	23.737	-4.385	2.208	1.273	0.04	12.40	34.99	433.067	2018-09-26 20:40:00
2018-09-27 15:10:00	6.72	103.776	23.991	-3.338	2.068	0.455	0.03	23.40	38.058	406.25	2018-09-27 15:35:00
2018-09-28 05:00:00	6.03	126.312	16.832	3.398	4.275	-0.855	0.02	15.36	45.83399963378906	422.817	2018-09-28 05:25:00
2018-09-28 05:35:00	6.37	118.107	16.336	3.553	3.595	-0.128	0.09	18.62	39.49300003051758	415.05	2018-09-28 06:00:00
2018-09-28 06:05:00	7.0	119.475	15.894	2.975	3.508	-0.15	0.06	20.02	43.97100067138672	401.1	2018-09-28 06:30:00
2018-09-28 06:35:00	6.67	112.116	15.435	2.737	4.163	0.473	0.07	21.38	51.30099868774414	400.233	2018-09-28 07:00:00
2018-09-28 07:05:00	6.65	94.316	14.958	2.428	3.795	1.783	0.03	13.03	55.457000732421875	395.45	2018-09-28 07:30:00
2018-09-28 07:35:00	6.65	98.545	14.463	2.827	3.428	1.415	0.08	22.41	47.935001373291016	397.6	2018-09-28 08:00:00
2018-09-29 01:45:00	5.72	96.765	15.872	-3.663	5.665	1.032	0.07	5.89	47.344	380.033	2018-09-29 02:10:00
2018-09-29 02:45:00	6.47	102.163	16.742	-3.69	4.31	0.52	0.08	22.07	39.423	375.717	2018-09-29 03:10:00
2018-09-29 03:25:00	5.55	84.623	17.288	-6.105	3.692	1.707	0.09	29.68	26.577	366.983	2018-09-29 03:50:00
2018-09-29 03:55:00	6.03	115.917	17.681	-2.367	6.2	-0.473	0.06	19.55	57.987	370.75	2018-09-29 04:20:00
2018-09-29 05:00:00	5.57	66.015	18.484	-5.423	2.562	2.85	0.06	29.11	31.813	372.25	2018-09-29 05:25:00
