Start_str	End_str	Rmag_avg(Re)	x_avg(Re)	y_avg(Re)	z_avg(Re)	Clang_avg	IMFBx_avg(nT)	IMFBy_avg(nT)	IMFBz_avg(nT)
2018-09-01 11:00:00	2018-09-01 11:10:00	23.50305505903008	-16.387889957356446	16.78972675593182	-1.3911779536062798	347.126	-0.865	-0.713	3.02
2018-09-03 10:35:00	2018-09-03 10:45:00	7.363268231450014	-1.2042509687325025	7.089200566330791	-1.5833195105631914	350.88	-2.507	-0.315	1.898
2018-09-08 20:05:00	2018-09-08 20:15:00	7.378064784853429	-7.3035641674156295	0.4359293639696192	0.9485059219787099	343.858	4.67	-0.682	2.385
2018-09-09 12:20:00	2018-09-09 12:30:00	18.74353353227361	-9.224444377681445	16.119199378526343	-2.529831043350974	337.09	-1.563	-2.427	5.745
2018-09-09 18:00:00	2018-09-09 18:10:00	21.98912021140605	-12.456911412641993	18.08015762930481	1.204706344057243	355.995	0.397	-0.342	4.845
2018-09-09 18:30:00	2018-09-09 18:40:00	22.213702485194762	-12.703867957922228	18.15194486614153	1.6013018413750035	355.304	0.222	-0.388	4.72
2018-09-18 00:15:00	2018-09-18 00:25:00	19.55157089945555	-7.707367418991066	17.84402804065421	2.109545015622939	344.254	2.562	-0.898	2.88
2018-09-19 18:00:00	2018-09-19 18:10:00	17.194456315632817	-13.789986129418592	10.242986812586311	0.7517904703143516	330.605	-1.188	-0.945	1.735
2018-09-19 18:55:00	2018-09-19 19:05:00	16.42758101586195	-13.382305195262825	9.46799147231925	1.0653831071534638	327.587	-2.332	-1.275	2.055
2018-09-19 19:25:00	2018-09-19 19:35:00	15.987079823847838	-13.139303366223055	9.029043174830164	1.1918449112770968	325.89	-2.65	-1.3	1.91
2018-09-20 00:30:00	2018-09-20 00:40:00	10.347838405272535	-9.500689108468398	4.005572691711886	0.876422887869497	319.926	1.5	-2.138	2.513
2018-09-20 14:15:00	2018-09-20 14:25:00	15.08431348605376	-3.576995150848463	14.499686607552112	-2.1209623015813435	325.064	1.807	-2.185	3.123
2018-09-20 15:35:00	2018-09-20 15:45:00	16.308689385650833	-4.435339047973317	15.628145183639683	-1.4350235219882663	330.338	1.532	-1.612	2.812
2018-09-20 16:05:00	2018-09-20 16:15:00	16.737454828084605	-4.7473784479745165	16.011127489052114	-1.1160189047857183	348.399	1.292	-0.588	2.865
2018-09-20 16:35:00	2018-09-20 16:45:00	17.150876419390507	-5.054143659946937	16.370932689825732	-0.7730132374114778	327.866	0.327	-1.522	2.42
2018-09-20 17:05:00	2018-09-20 17:15:00	17.549629095830774	-5.355699192523747	16.707238731401166	-0.4134052306703248	332.7	1.438	-0.81	1.518
2018-09-30 22:15:00	2018-09-30 22:25:00	18.704087271591366	-12.35729713949564	13.968463414662962	1.421798797897812	316.901	-3.702	-1.378	1.403
2018-09-30 22:45:00	2018-09-30 22:55:00	18.34875722827177	-12.256451873950402	13.584086786296394	1.3886120866024676	321.826	-3.873	-1.028	1.22
2018-09-30 23:15:00	2018-09-30 23:25:00	17.980537477033085	-12.1459561792842	13.19243448555139	1.3169876707094765	323.392	-4.257	-0.827	1.03
2018-10-04 01:50:00	2018-10-04 02:00:00	11.108496843006002	-8.868537363387974	6.688347089387975	0.10816924392020373	316.472	5.368	-1.775	1.923
2018-10-04 10:05:00	2018-10-04 10:15:00	7.241181634755961	2.4269035435984434	6.690601316117692	-1.3328476930460003	315.393	1.728	-3.927	3.978
