Start_str	End_str	Clang_avg	omniBxGSE_avg(nT)	omniByGSE_avg(nT)	omniBzGSE_avg(nT)	Shock_Ang(deg)	omniVsw_avg(km/s)
2016-09-08 16:15:00	2016-09-08 16:25:00	254.787	-1.043	-3.328	-2.738	78.76	446.467
2016-09-11 22:30:00	2016-09-11 22:40:00	240.055	-2.332	-3.597	-3.375	73.584	325.967
2016-09-11 23:00:00	2016-09-11 23:10:00	237.653	-4.373	-2.62	-2.75	50.115	321.9
2016-09-16 13:55:00	2016-09-16 14:05:00	305.148	2.902	-5.573	0.495	53.865	304.133
2016-09-17 17:40:00	2016-09-17 17:50:00	302.025	2.752	-3.218	0.612	41.72	295.217
2016-09-17 18:10:00	2016-09-17 18:20:00	294.22	3.303	-2.553	0.158	29.405	292.75
2016-09-17 19:15:00	2016-09-17 19:25:00	272.722	2.772	-2.772	-0.735	37.04	290.2
2016-09-17 19:45:00	2016-09-17 19:55:00	263.791	2.967	-2.498	-1.083	34.169	289.483
2016-09-17 20:30:00	2016-09-17 20:40:00	261.257	3.622	-2.578	-1.153	29.346	290.25
2016-09-17 21:15:00	2016-09-17 21:25:00	266.216	3.417	-2.432	-0.812	27.936	288.883
2016-09-18 18:30:00	2016-09-18 18:40:00	251.184	3.487	-2.242	-1.65	32.767	339.083
2016-09-18 22:40:00	2016-09-18 22:50:00	286.083	3.807	-4.722	0.187	44.803	338.1
2016-09-18 23:10:00	2016-09-18 23:20:00	279.961	2.937	-5.82	-0.402	56.467	344.033
2016-09-18 23:40:00	2016-09-18 23:50:00	284.101	3.035	-6.05	0.002	56.475	340.167
2016-09-19 01:30:00	2016-09-19 01:40:00	295.327	4.353	-6.085	0.987	48.436	340.817
2016-09-19 02:35:00	2016-09-19 02:45:00	288.879	4.457	-5.95	0.063	46.253	332.717
2016-09-19 12:35:00	2016-09-19 12:45:00	252.076	1.947	-5.332	-6.392	71.721	376.567
2016-09-19 14:30:00	2016-09-19 14:40:00	282.835	1.603	-9.523	-2.762	75.233	394.1
2016-09-19 15:15:00	2016-09-19 15:25:00	263.223	3.21	-8.9	-5.948	68.155	407.933
2016-09-20 18:15:00	2016-09-20 18:25:00	304.617	2.858	-3.578	1.008	51.123	645.667
2016-09-21 03:05:00	2016-09-21 03:15:00	269.949	1.502	-4.397	-1.548	69.366	603.133
2016-09-22 12:20:00	2016-09-22 12:30:00	276.629	3.183	-2.767	-1.373	41.071	468.383
2016-09-23 17:20:00	2016-09-23 17:30:00	313.363	-3.04	-4.447	1.742	60.407	386.4
2016-09-23 18:20:00	2016-09-23 18:30:00	298.518	-3.133	-4.153	0.672	57.178	385.183
2016-09-23 22:30:00	2016-09-23 22:40:00	313.458	-0.402	-5.885	3.358	88.938	377.933
2016-09-24 13:40:00	2016-09-24 13:50:00	282.042	-0.072	-5.27	-1.728	86.5	361.0
2016-09-24 14:10:00	2016-09-24 14:20:00	289.441	0.143	-5.62	-0.99	84.338	360.633
2016-09-24 14:40:00	2016-09-24 14:50:00	278.812	-1.787	-5.857	-2.077	78.173	366.133
2016-09-24 15:10:00	2016-09-24 15:20:00	282.273	-2.663	-5.983	-1.602	70.975	365.367
2016-09-24 15:40:00	2016-09-24 15:50:00	289.006	-2.475	-6.202	-0.78	72.63	363.717
2016-09-24 16:10:00	2016-09-24 16:20:00	290.574	-1.347	-6.413	-0.478	82.207	359.617
2016-09-24 16:40:00	2016-09-24 16:50:00	294.756	-0.397	-7.08	0.143	89.404	357.983
2016-09-24 17:10:00	2016-09-24 17:20:00	285.015	0.822	-7.27	-0.923	79.533	354.933
2016-09-24 17:40:00	2016-09-24 17:50:00	269.799	1.56	-7.043	-2.743	73.904	352.5
2016-09-24 18:10:00	2016-09-24 18:20:00	252.658	0.632	-6.108	-4.638	80.998	353.867
2016-09-24 18:40:00	2016-09-24 18:50:00	245.631	0.52	-5.542	-5.182	81.889	350.983
2016-09-24 19:10:00	2016-09-24 19:20:00	236.127	-0.412	-4.51	-5.68	89.342	354.017
