Start_str	End_str	Clang_avg	Bx_avg(nT)
2016-01-03 03:05:00	2016-01-03 03:15:00	57.901	-6.795
2016-01-03 07:15:00	2016-01-03 07:25:00	114.604	-4.188
2016-01-03 09:30:00	2016-01-03 09:40:00	110.77	-4.8
2016-01-03 10:30:00	2016-01-03 10:40:00	99.609	-5.405
2016-01-03 11:35:00	2016-01-03 11:45:00	103.945	-4.793
2016-01-04 00:15:00	2016-01-04 00:25:00	63.114	-4.37
2016-01-04 00:45:00	2016-01-04 00:55:00	82.238	-4.237
2016-01-04 02:00:00	2016-01-04 02:10:00	122.616	-2.653
2016-01-04 02:30:00	2016-01-04 02:40:00	94.102	-3.78
2016-01-04 04:10:00	2016-01-04 04:20:00	69.939	-3.917
2016-01-04 05:15:00	2016-01-04 05:25:00	90.784	-3.332
2016-01-04 06:50:00	2016-01-04 07:00:00	116.641	-1.512
2016-01-04 08:20:00	2016-01-04 08:30:00	72.102	-2.623
2016-01-05 00:50:00	2016-01-05 01:00:00	75.294	-3.223
2016-01-05 04:05:00	2016-01-05 04:15:00	64.71	-3.88
2016-01-05 05:50:00	2016-01-05 06:00:00	70.07	-3.875
2016-01-05 06:20:00	2016-01-05 06:30:00	48.084	-3.445
2016-01-05 07:45:00	2016-01-05 07:55:00	50.284	-2.583
2016-01-05 09:55:00	2016-01-05 10:05:00	63.935	-6.528
2016-01-06 05:10:00	2016-01-06 05:20:00	113.609	-4.043
2016-01-06 23:00:00	2016-01-06 23:10:00	74.977	-4.215
2016-01-07 06:40:00	2016-01-07 06:50:00	113.608	-2.18
2016-01-08 04:20:00	2016-01-08 04:30:00	74.308	0.33
2016-01-08 04:50:00	2016-01-08 05:00:00	71.483	-0.383
2016-01-08 20:25:00	2016-01-08 20:35:00	59.51	-2.347
2016-01-08 21:55:00	2016-01-08 22:05:00	82.844	-2.235
2016-01-09 03:45:00	2016-01-09 03:55:00	65.878	0.327
2016-01-09 05:35:00	2016-01-09 05:45:00	90.815	-0.952
2016-01-09 07:05:00	2016-01-09 07:15:00	95.41	-0.355
2016-01-09 07:45:00	2016-01-09 07:55:00	97.029	1.007
2016-01-09 08:35:00	2016-01-09 08:45:00	72.87	0.722
2016-01-09 09:05:00	2016-01-09 09:15:00	77.539	1.028
2016-01-09 09:45:00	2016-01-09 09:55:00	89.273	-0.813
2016-01-09 10:25:00	2016-01-09 10:35:00	76.585	0.548
2016-01-09 10:55:00	2016-01-09 11:05:00	89.218	-0.615
2016-01-09 19:20:00	2016-01-09 19:30:00	56.228	-2.125
2016-01-09 19:50:00	2016-01-09 20:00:00	47.064	-0.817
2016-01-09 20:45:00	2016-01-09 20:55:00	66.094	-1.725
2016-01-09 21:15:00	2016-01-09 21:25:00	55.22	-0.468
2016-01-09 22:00:00	2016-01-09 22:10:00	67.224	-0.208
2016-01-10 02:15:00	2016-01-10 02:25:00	54.979	0.605
2016-01-10 03:50:00	2016-01-10 04:00:00	69.166	1.145
2016-01-10 19:30:00	2016-01-10 19:40:00	130.423	0.53
2016-01-10 21:15:00	2016-01-10 21:25:00	129.093	-2.605
2016-01-11 03:40:00	2016-01-11 03:50:00	120.32	-3.853
2016-01-11 04:10:00	2016-01-11 04:20:00	127.173	-4.952
2016-01-13 20:25:00	2016-01-13 20:35:00	115.378	5.185
2016-01-17 06:35:00	2016-01-17 06:45:00	116.771	0.855
2016-01-17 17:15:00	2016-01-17 17:25:00	128.203	-1.678
2016-01-17 17:50:00	2016-01-17 18:00:00	130.174	-1.887
2016-01-18 00:50:00	2016-01-18 01:00:00	109.637	-3.02
2016-01-18 01:20:00	2016-01-18 01:30:00	102.158	-3.508
2016-01-18 01:50:00	2016-01-18 02:00:00	88.281	-3.083
2016-01-27 19:35:00	2016-01-27 19:45:00	62.898	-3.082
2016-01-28 06:50:00	2016-01-28 07:00:00	131.287	2.457
2016-01-29 18:05:00	2016-01-29 18:15:00	128.515	0.958
2016-01-29 19:15:00	2016-01-29 19:25:00	119.134	0.343
2016-01-29 19:45:00	2016-01-29 19:55:00	110.245	-0.19
2016-01-29 20:45:00	2016-01-29 20:55:00	107.801	-0.913
2016-01-29 21:40:00	2016-01-29 21:50:00	88.344	-1.397
2016-01-29 22:25:00	2016-01-29 22:35:00	117.07	-1.672
2016-01-30 01:00:00	2016-01-30 01:10:00	121.36	-2.38
2016-01-30 01:30:00	2016-01-30 01:40:00	130.399	-2.285
2016-01-30 02:10:00	2016-01-30 02:20:00	93.172	-1.912
2016-01-30 03:05:00	2016-01-30 03:15:00	73.361	-2.007
2016-01-30 03:35:00	2016-01-30 03:45:00	68.079	-2.695
2016-01-30 04:20:00	2016-01-30 04:30:00	73.58	-2.177
2016-01-30 06:15:00	2016-01-30 06:25:00	111.862	-0.805
2016-01-30 07:00:00	2016-01-30 07:10:00	120.084	-0.112
2016-01-30 07:30:00	2016-01-30 07:40:00	128.616	0.002
2016-01-30 19:05:00	2016-01-30 19:15:00	89.081	-0.04
2016-01-30 19:35:00	2016-01-30 19:45:00	87.553	-1.087
2016-01-30 20:05:00	2016-01-30 20:15:00	88.294	-0.768
2016-01-30 20:35:00	2016-01-30 20:45:00	92.178	-0.543
2016-01-30 21:05:00	2016-01-30 21:15:00	100.039	-0.027
2016-01-30 21:35:00	2016-01-30 21:45:00	104.951	0.507
2016-01-30 22:05:00	2016-01-30 22:15:00	109.667	1.215
2016-01-30 22:35:00	2016-01-30 22:45:00	118.391	1.625
2016-01-30 23:45:00	2016-01-30 23:55:00	110.589	-1.195
2016-01-31 00:30:00	2016-01-31 00:40:00	116.742	-0.923
2016-01-31 02:40:00	2016-01-31 02:50:00	118.857	0.107
2016-01-31 03:10:00	2016-01-31 03:20:00	116.387	0.407
2016-01-31 03:50:00	2016-01-31 04:00:00	115.846	2.818
2016-02-01 18:00:00	2016-02-01 18:10:00	51.875	-3.317
2016-02-01 18:55:00	2016-02-01 19:05:00	49.795	-3.503
2016-02-01 19:25:00	2016-02-01 19:35:00	57.027	-3.49
2016-02-01 20:20:00	2016-02-01 20:30:00	59.085	-3.75
2016-02-04 06:55:00	2016-02-04 07:05:00	52.839	3.363
2016-02-05 03:50:00	2016-02-05 04:00:00	99.396	-2.415
2016-02-05 06:40:00	2016-02-05 06:50:00	61.467	-4.102
2016-02-05 14:35:00	2016-02-05 14:45:00	120.405	-3.737
2016-02-05 18:45:00	2016-02-05 18:55:00	134.16	-2.012
2016-02-05 23:25:00	2016-02-05 23:35:00	49.648	-2.117
2016-02-06 00:05:00	2016-02-06 00:15:00	46.446	-2.313
2016-02-06 16:20:00	2016-02-06 16:30:00	130.105	-1.742
2016-02-06 20:50:00	2016-02-06 21:00:00	97.528	-1.928
2016-02-06 21:20:00	2016-02-06 21:30:00	89.878	-1.192
2016-02-06 21:55:00	2016-02-06 22:05:00	112.037	-1.803
2016-02-07 00:20:00	2016-02-07 00:30:00	88.603	-3.162
2016-02-07 00:50:00	2016-02-07 01:00:00	71.585	-4.218
2016-02-07 01:20:00	2016-02-07 01:30:00	82.613	-0.192
2016-02-07 01:50:00	2016-02-07 02:00:00	80.007	-0.79
2016-02-07 02:20:00	2016-02-07 02:30:00	66.933	0.287
2016-02-07 02:55:00	2016-02-07 03:05:00	54.381	-1.38
2016-02-07 03:35:00	2016-02-07 03:45:00	51.379	0.142
2016-02-08 15:55:00	2016-02-08 16:05:00	84.004	3.468
2016-02-13 03:40:00	2016-02-13 03:50:00	66.599	-1.147
2016-02-13 04:10:00	2016-02-13 04:20:00	77.271	-1.24
2016-02-13 04:40:00	2016-02-13 04:50:00	84.301	-2.332
2016-02-13 05:10:00	2016-02-13 05:20:00	74.729	-2.735
2016-02-13 17:00:00	2016-02-13 17:10:00	47.948	-2.363
2016-02-13 20:10:00	2016-02-13 20:20:00	53.461	-1.375
2016-02-13 21:35:00	2016-02-13 21:45:00	56.56	-0.952
2016-02-14 00:55:00	2016-02-14 01:05:00	107.708	-2.942
2016-02-14 15:10:00	2016-02-14 15:20:00	102.61	-0.943
2016-02-14 15:40:00	2016-02-14 15:50:00	102.884	0.515
2016-02-14 17:50:00	2016-02-14 18:00:00	89.688	-3.075
2016-02-14 18:45:00	2016-02-14 18:55:00	81.683	-1.922
2016-02-14 20:35:00	2016-02-14 20:45:00	70.143	2.11
2016-02-14 21:15:00	2016-02-14 21:25:00	83.615	-3.723
2016-02-14 21:45:00	2016-02-14 21:55:00	75.292	-3.713
2016-02-14 22:45:00	2016-02-14 22:55:00	74.7	-3.852
2016-02-14 23:15:00	2016-02-14 23:25:00	75.648	-1.268
2016-02-15 01:05:00	2016-02-15 01:15:00	95.368	-4.987
2016-02-15 15:25:00	2016-02-15 15:35:00	58.333	4.85
2016-02-15 18:35:00	2016-02-15 18:45:00	77.767	-1.793
2016-02-15 19:35:00	2016-02-15 19:45:00	69.137	-5.408
2016-02-15 20:25:00	2016-02-15 20:35:00	88.314	-1.952
2016-02-21 13:25:00	2016-02-21 13:35:00	129.399	3.292
2016-02-21 19:10:00	2016-02-21 19:20:00	99.391	1.01
2016-02-21 20:20:00	2016-02-21 20:30:00	124.361	4.505
2016-02-21 22:05:00	2016-02-21 22:15:00	109.375	3.397
2016-02-21 22:35:00	2016-02-21 22:45:00	101.308	2.79
2016-02-26 15:00:00	2016-02-26 15:10:00	61.855	-1.433
2016-02-26 15:30:00	2016-02-26 15:40:00	75.765	2.493
2016-02-26 18:45:00	2016-02-26 18:55:00	83.824	2.925
2016-02-26 20:35:00	2016-02-26 20:45:00	73.291	-1.833
2016-02-27 02:40:00	2016-02-27 02:50:00	94.246	-0.195
2016-02-27 03:10:00	2016-02-27 03:20:00	99.616	-0.332
2016-02-27 04:20:00	2016-02-27 04:30:00	132.164	2.782
2016-02-27 16:25:00	2016-02-27 16:35:00	93.431	2.98
2016-02-27 19:15:00	2016-02-27 19:25:00	78.322	1.833
2016-02-27 19:45:00	2016-02-27 19:55:00	73.717	0.635
2016-02-27 20:55:00	2016-02-27 21:05:00	53.204	-3.408
2016-02-27 22:20:00	2016-02-27 22:30:00	57.017	1.912
2016-02-27 23:15:00	2016-02-27 23:25:00	55.045	0.04
2016-02-28 00:05:00	2016-02-28 00:15:00	65.786	2.282
2016-02-28 00:50:00	2016-02-28 01:00:00	97.314	2.083
2016-02-28 05:20:00	2016-02-28 05:30:00	55.079	-2.753
2016-02-28 12:45:00	2016-02-28 12:55:00	106.047	1.767
2016-02-28 13:35:00	2016-02-28 13:45:00	104.248	1.677
2016-02-28 14:20:00	2016-02-28 14:30:00	78.609	0.523
2016-02-29 11:55:00	2016-02-29 12:05:00	126.888	2.217
2016-02-29 13:20:00	2016-02-29 13:30:00	54.132	-1.545
2016-02-29 13:50:00	2016-02-29 14:00:00	47.936	-2.728
2016-02-29 14:35:00	2016-02-29 14:45:00	49.182	-0.305
2016-02-29 20:20:00	2016-02-29 20:30:00	87.755	1.792
2016-03-02 19:45:00	2016-03-02 19:55:00	48.152	-3.712
2016-03-03 00:35:00	2016-03-03 00:45:00	90.21	-3.053
2016-03-03 02:05:00	2016-03-03 02:15:00	76.132	-4.377
2016-03-03 02:35:00	2016-03-03 02:45:00	88.887	-3.993
2016-03-03 15:30:00	2016-03-03 15:40:00	47.443	-1.617
2016-03-04 11:15:00	2016-03-04 11:25:00	77.549	-3.653
2016-03-04 11:50:00	2016-03-04 12:00:00	51.871	-3.728
2016-03-04 12:40:00	2016-03-04 12:50:00	59.063	-4.002
2016-03-04 13:10:00	2016-03-04 13:20:00	59.846	-4.07
2016-03-04 13:40:00	2016-03-04 13:50:00	79.635	-3.873
2016-03-04 15:15:00	2016-03-04 15:25:00	91.62	-3.667
2016-03-04 15:45:00	2016-03-04 15:55:00	97.21	-4.013
2016-03-04 16:15:00	2016-03-04 16:25:00	93.748	-4.078
2016-03-04 16:45:00	2016-03-04 16:55:00	87.61	-4.265
2016-03-04 17:35:00	2016-03-04 17:45:00	83.094	-4.048
2016-03-05 12:10:00	2016-03-05 12:20:00	108.112	-0.497
2016-03-05 13:45:00	2016-03-05 13:55:00	98.316	-2.422
2016-03-05 14:45:00	2016-03-05 14:55:00	58.866	-1.433
2016-03-05 17:05:00	2016-03-05 17:15:00	80.401	-2.713
2016-03-11 22:05:00	2016-03-11 22:15:00	83.704	-2.968
2016-03-11 22:35:00	2016-03-11 22:45:00	76.22	-2.032
2016-03-11 23:25:00	2016-03-11 23:35:00	98.472	-1.963
2016-03-12 00:55:00	2016-03-12 01:05:00	59.509	-3.082
2016-03-12 02:20:00	2016-03-12 02:30:00	82.295	-3.5
2016-03-12 02:50:00	2016-03-12 03:00:00	78.621	-3.462
2016-03-12 18:20:00	2016-03-12 18:30:00	132.17	-4.912
2016-03-12 18:50:00	2016-03-12 19:00:00	126.785	-4.587
2016-03-13 03:15:00	2016-03-13 03:25:00	52.888	-4.02
2016-03-13 22:00:00	2016-03-13 22:10:00	91.892	-3.068
2016-03-13 22:30:00	2016-03-13 22:40:00	89.466	-3.107
2016-03-13 23:00:00	2016-03-13 23:10:00	84.642	-3.187
2016-03-13 23:30:00	2016-03-13 23:40:00	89.04	-3.038
2016-03-14 00:20:00	2016-03-14 00:30:00	77.834	-4.103
2016-03-14 00:50:00	2016-03-14 01:00:00	82.963	-4.06
2016-03-14 01:20:00	2016-03-14 01:30:00	89.827	-4.087
2016-03-14 01:50:00	2016-03-14 02:00:00	89.071	-4.095
2016-03-14 02:20:00	2016-03-14 02:30:00	94.57	-4.165
2016-03-14 02:50:00	2016-03-14 03:00:00	99.292	-4.187
2016-03-14 03:20:00	2016-03-14 03:30:00	96.321	-3.607
2016-03-14 10:00:00	2016-03-14 10:10:00	103.603	-5.082
2016-03-14 10:30:00	2016-03-14 10:40:00	98.045	-4.845
2016-03-14 13:30:00	2016-03-14 13:40:00	127.533	-5.19
2016-03-14 14:20:00	2016-03-14 14:30:00	90.256	-5.203
2016-03-14 14:55:00	2016-03-14 15:05:00	55.378	-4.918
2016-03-14 15:40:00	2016-03-14 15:50:00	54.514	-4.67
2016-03-14 16:35:00	2016-03-14 16:45:00	51.617	-4.668
2016-03-21 23:20:00	2016-03-21 23:30:00	48.049	-4.913
2016-03-21 23:50:00	2016-03-22 00:00:00	49.405	-4.863
2016-03-22 00:20:00	2016-03-22 00:30:00	68.975	-4.888
2016-03-22 01:15:00	2016-03-22 01:25:00	128.128	-4.877
2016-03-22 02:15:00	2016-03-22 02:25:00	134.031	-4.047
2016-03-22 10:10:00	2016-03-22 10:20:00	55.606	0.67
2016-03-22 18:05:00	2016-03-22 18:15:00	50.875	-0.952
2016-03-22 22:15:00	2016-03-22 22:25:00	51.073	-1.362
2016-03-22 23:45:00	2016-03-22 23:55:00	52.942	-2.012
2016-03-23 00:25:00	2016-03-23 00:35:00	60.973	-1.932
2016-03-23 01:40:00	2016-03-23 01:50:00	93.441	0.082
2016-03-23 23:05:00	2016-03-23 23:15:00	101.573	-1.252
2016-03-24 00:55:00	2016-03-24 01:05:00	96.332	-1.682
2016-03-24 02:10:00	2016-03-24 02:20:00	52.793	-1.455
2016-03-24 08:50:00	2016-03-24 09:00:00	57.789	-2.643
2016-03-24 15:35:00	2016-03-24 15:45:00	67.806	-3.572
2016-03-24 19:35:00	2016-03-24 19:45:00	54.325	-3.278
2016-03-25 02:05:00	2016-03-25 02:15:00	92.936	-2.372
2016-03-25 08:40:00	2016-03-25 08:50:00	89.976	-2.825
2016-03-25 17:00:00	2016-03-25 17:10:00	60.586	-2.8
2016-03-25 17:35:00	2016-03-25 17:45:00	79.826	-3.332
2016-03-25 19:20:00	2016-03-25 19:30:00	64.361	-3.353
2016-03-25 20:00:00	2016-03-25 20:10:00	76.18	-2.177
2016-03-25 21:15:00	2016-03-25 21:25:00	52.217	-3.47
2016-03-25 23:55:00	2016-03-26 00:05:00	56.862	-3.583
2016-03-26 00:25:00	2016-03-26 00:35:00	46.574	-3.353
2016-03-26 09:55:00	2016-03-26 10:05:00	55.766	-2.4
2016-03-26 11:05:00	2016-03-26 11:15:00	95.728	-3.09
2016-03-26 11:35:00	2016-03-26 11:45:00	96.396	-3.238
2016-03-26 12:10:00	2016-03-26 12:20:00	76.096	-2.675
2016-03-26 12:45:00	2016-03-26 12:55:00	97.089	-0.713
2016-03-26 13:15:00	2016-03-26 13:25:00	76.436	-1.942
2016-03-26 13:45:00	2016-03-26 13:55:00	66.235	-2.327
2016-03-26 14:30:00	2016-03-26 14:40:00	73.05	-1.76
2016-03-26 15:05:00	2016-03-26 15:15:00	83.64	-1.023
2016-03-26 18:20:00	2016-03-26 18:30:00	50.884	-0.48
2016-03-26 19:55:00	2016-03-26 20:05:00	73.628	-2.265
2016-03-26 22:25:00	2016-03-26 22:35:00	57.595	-1.863
2016-03-26 22:55:00	2016-03-26 23:05:00	64.57	-1.438
2016-03-28 08:50:00	2016-03-28 09:00:00	53.058	-4.32
2016-03-28 10:30:00	2016-03-28 10:40:00	68.447	-0.938
2016-03-28 11:00:00	2016-03-28 11:10:00	68.689	-3.115
2016-03-28 21:20:00	2016-03-28 21:30:00	60.103	-4.142
2016-03-29 19:10:00	2016-03-29 19:20:00	85.014	-4.763
2016-03-29 19:55:00	2016-03-29 20:05:00	76.695	-3.542
2016-03-31 10:00:00	2016-03-31 10:10:00	119.376	-2.642
2016-03-31 10:30:00	2016-03-31 10:40:00	99.534	-3.23
2016-03-31 12:35:00	2016-03-31 12:45:00	80.716	-3.025
2016-03-31 13:10:00	2016-03-31 13:20:00	79.508	-3.463
2016-03-31 16:35:00	2016-03-31 16:45:00	96.174	-1.598
2016-04-01 09:00:00	2016-04-01 09:10:00	55.11	0.745
2016-04-01 09:30:00	2016-04-01 09:40:00	57.913	1.558
2016-04-01 11:15:00	2016-04-01 11:25:00	83.205	0.242
2016-04-01 11:45:00	2016-04-01 11:55:00	74.923	1.388
2016-04-01 12:15:00	2016-04-01 12:25:00	92.559	1.815
2016-04-01 19:25:00	2016-04-01 19:35:00	121.665	-1.02
2016-04-02 00:35:00	2016-04-02 00:45:00	111.692	2.345
2016-04-08 00:05:00	2016-04-08 00:15:00	128.432	-2.423
2016-04-08 13:15:00	2016-04-08 13:25:00	52.307	1.688
2016-04-09 07:35:00	2016-04-09 07:45:00	59.589	-0.293
2016-04-09 08:05:00	2016-04-09 08:15:00	51.208	-1.77
2016-04-09 12:25:00	2016-04-09 12:35:00	127.939	-3.043
2016-04-09 18:10:00	2016-04-09 18:20:00	75.138	-3.362
2016-04-09 18:40:00	2016-04-09 18:50:00	81.065	-3.708
2016-04-09 19:10:00	2016-04-09 19:20:00	64.265	-3.137
2016-04-09 21:05:00	2016-04-09 21:15:00	70.106	-1.263
2016-04-09 21:35:00	2016-04-09 21:45:00	72.685	-1.407
2016-04-10 09:05:00	2016-04-10 09:15:00	87.829	-3.45
2016-04-10 10:50:00	2016-04-10 11:00:00	45.866	-2.982
2016-04-11 22:05:00	2016-04-11 22:15:00	102.569	0.77
2016-04-11 22:35:00	2016-04-11 22:45:00	102.235	2.465
2016-04-15 13:10:00	2016-04-15 13:20:00	62.463	6.9
2016-04-15 13:40:00	2016-04-15 13:50:00	53.24	6.738
2016-04-15 14:10:00	2016-04-15 14:20:00	45.078	6.778
2016-04-15 15:55:00	2016-04-15 16:05:00	122.79	7.953
2016-04-16 22:05:00	2016-04-16 22:15:00	85.952	3.412
2016-04-18 07:35:00	2016-04-18 07:45:00	51.367	0.438
2016-04-18 15:50:00	2016-04-18 16:00:00	67.912	-4.57
2016-04-18 16:20:00	2016-04-18 16:30:00	75.992	-4.595
2016-04-18 20:00:00	2016-04-18 20:10:00	75.34	-3.548
2016-04-19 08:30:00	2016-04-19 08:40:00	63.032	-2.995
2016-04-19 09:25:00	2016-04-19 09:35:00	50.544	-3.693
2016-04-19 11:50:00	2016-04-19 12:00:00	63.791	-1.84
2016-04-19 12:20:00	2016-04-19 12:30:00	56.003	-2.128
2016-04-19 16:20:00	2016-04-19 16:30:00	50.194	-3.732
2016-04-19 22:45:00	2016-04-19 22:55:00	59.767	-2.61
2016-04-20 05:40:00	2016-04-20 05:50:00	109.634	-1.737
2016-04-20 07:20:00	2016-04-20 07:30:00	119.511	0.32
2016-04-20 09:30:00	2016-04-20 09:40:00	116.861	-1.222
2016-04-21 09:05:00	2016-04-21 09:15:00	86.881	-0.77
2016-04-21 10:00:00	2016-04-21 10:10:00	86.284	-3.083
2016-04-21 13:25:00	2016-04-21 13:35:00	68.169	-1.145
2016-04-21 13:55:00	2016-04-21 14:05:00	58.493	-0.272
2016-04-22 09:40:00	2016-04-22 09:50:00	52.022	-3.877
2016-04-22 18:55:00	2016-04-22 19:05:00	59.981	-4.258
2016-04-22 19:25:00	2016-04-22 19:35:00	66.976	-3.28
2016-04-22 22:00:00	2016-04-22 22:10:00	53.789	-4.63
2016-04-22 22:30:00	2016-04-22 22:40:00	45.764	-3.425
2016-04-23 20:00:00	2016-04-23 20:10:00	52.138	-3.11
2016-04-23 22:40:00	2016-04-23 22:50:00	60.881	-5.16
2016-04-24 10:50:00	2016-04-24 11:00:00	60.731	-1.032
2016-04-24 15:35:00	2016-04-24 15:45:00	131.379	-1.213
2016-04-24 16:45:00	2016-04-24 16:55:00	55.039	-3.495
2016-04-25 05:30:00	2016-04-25 05:40:00	102.457	-4.442
2016-04-25 06:00:00	2016-04-25 06:10:00	74.871	-0.397
2016-04-25 07:05:00	2016-04-25 07:15:00	58.206	-2.56
2016-04-25 07:40:00	2016-04-25 07:50:00	110.722	-3.723
2016-04-25 08:10:00	2016-04-25 08:20:00	122.017	-4.37
2016-04-25 09:10:00	2016-04-25 09:20:00	100.707	-2.375
2016-04-25 09:40:00	2016-04-25 09:50:00	102.102	-2.68
2016-04-26 05:10:00	2016-04-26 05:20:00	66.086	2.608
2016-04-26 05:40:00	2016-04-26 05:50:00	63.886	2.373
2016-04-26 08:10:00	2016-04-26 08:20:00	59.97	2.192
2016-04-26 11:35:00	2016-04-26 11:45:00	91.886	-1.87
2016-04-26 16:55:00	2016-04-26 17:05:00	59.156	-2.46
2016-04-26 21:55:00	2016-04-26 22:05:00	48.758	-0.407
2016-04-27 10:35:00	2016-04-27 10:45:00	72.491	-2.812
2016-04-27 12:05:00	2016-04-27 12:15:00	111.158	-4.762
2016-04-27 22:10:00	2016-04-27 22:20:00	79.331	-3.74
2016-04-28 22:10:00	2016-04-28 22:20:00	52.668	-2.433
2016-04-29 07:10:00	2016-04-29 07:20:00	45.196	-3.567
2016-04-29 08:40:00	2016-04-29 08:50:00	56.776	-3.717
2016-04-29 09:10:00	2016-04-29 09:20:00	57.538	-3.508
2016-04-29 09:40:00	2016-04-29 09:50:00	46.261	-3.605
2016-04-29 10:30:00	2016-04-29 10:40:00	50.805	-2.433
2016-04-29 11:20:00	2016-04-29 11:30:00	54.888	-0.505
2016-04-29 12:00:00	2016-04-29 12:10:00	80.519	1.557
2016-04-29 12:30:00	2016-04-29 12:40:00	50.53	2.057
2016-04-29 21:05:00	2016-04-29 21:15:00	100.95	-3.308
2016-04-29 21:35:00	2016-04-29 21:45:00	105.072	-3.702
2016-05-04 06:05:00	2016-05-04 06:15:00	48.607	3.377
2016-05-07 04:35:00	2016-05-07 04:45:00	113.735	-4.082
2016-05-07 05:10:00	2016-05-07 05:20:00	120.77	-3.472
2016-05-07 12:10:00	2016-05-07 12:20:00	68.711	-5.553
2016-05-07 19:50:00	2016-05-07 20:00:00	88.862	-3.315
2016-05-07 20:20:00	2016-05-07 20:30:00	83.255	-3.828
2016-05-09 04:50:00	2016-05-09 05:00:00	57.287	3.49
2016-05-15 18:50:00	2016-05-15 19:00:00	90.24	-0.055
2016-05-16 06:20:00	2016-05-16 06:30:00	114.004	-2.858
2016-05-16 07:00:00	2016-05-16 07:10:00	69.17	-5.222
2016-05-16 08:10:00	2016-05-16 08:20:00	52.012	-6.268
2016-05-16 09:05:00	2016-05-16 09:15:00	119.978	-1.098
2016-05-16 09:35:00	2016-05-16 09:45:00	120.289	-0.938
2016-05-16 10:05:00	2016-05-16 10:15:00	117.583	-1.44
2016-05-16 12:45:00	2016-05-16 12:55:00	127.717	-2.308
2016-05-16 14:00:00	2016-05-16 14:10:00	122.049	-1.757
2016-05-16 16:05:00	2016-05-16 16:15:00	123.771	-3.59
2016-05-17 15:50:00	2016-05-17 16:00:00	97.514	-4.41
2016-05-18 08:45:00	2016-05-18 08:55:00	91.052	-3.925
2016-05-18 13:40:00	2016-05-18 13:50:00	70.274	-5.453
2016-05-18 19:00:00	2016-05-18 19:10:00	47.39	-4.588
2016-05-19 04:45:00	2016-05-19 04:55:00	105.915	-1.173
2016-05-19 05:35:00	2016-05-19 05:45:00	97.997	-1.038
2016-05-19 08:35:00	2016-05-19 08:45:00	133.409	-0.312
2016-05-19 09:05:00	2016-05-19 09:15:00	133.762	0.703
2016-05-19 09:35:00	2016-05-19 09:45:00	130.602	1.172
2016-05-19 10:35:00	2016-05-19 10:45:00	132.255	3.265
2016-05-19 13:15:00	2016-05-19 13:25:00	55.571	-0.358
2016-05-20 06:35:00	2016-05-20 06:45:00	62.272	-3.143
2016-05-20 07:05:00	2016-05-20 07:15:00	49.878	-3.093
2016-05-20 11:15:00	2016-05-20 11:25:00	74.47	0.608
2016-05-20 11:45:00	2016-05-20 11:55:00	81.438	0.115
2016-05-20 18:05:00	2016-05-20 18:15:00	49.13	-4.187
2016-05-20 18:35:00	2016-05-20 18:45:00	52.58	-4.437
2016-05-21 04:35:00	2016-05-21 04:45:00	46.216	-4.362
2016-05-21 12:40:00	2016-05-21 12:50:00	129.737	-6.455
2016-05-21 15:35:00	2016-05-21 15:45:00	92.749	-5.883
2016-05-22 03:15:00	2016-05-22 03:25:00	110.27	-5.065
2016-05-22 14:50:00	2016-05-22 15:00:00	83.083	-3.153
2016-05-22 16:25:00	2016-05-22 16:35:00	82.514	-1.692
2016-05-22 18:15:00	2016-05-22 18:25:00	76.404	-2.807
2016-05-22 18:45:00	2016-05-22 18:55:00	69.925	-2.85
2016-05-22 19:15:00	2016-05-22 19:25:00	50.514	-3.187
2016-05-23 02:25:00	2016-05-23 02:35:00	89.181	1.045
2016-05-23 02:55:00	2016-05-23 03:05:00	90.552	0.175
2016-05-23 03:25:00	2016-05-23 03:35:00	85.221	0.23
2016-05-23 04:25:00	2016-05-23 04:35:00	95.738	0.242
2016-05-23 04:55:00	2016-05-23 05:05:00	98.172	-0.957
2016-05-23 06:25:00	2016-05-23 06:35:00	109.012	-0.582
2016-05-23 10:15:00	2016-05-23 10:25:00	116.176	-1.8
2016-05-23 10:55:00	2016-05-23 11:05:00	88.436	-2.085
2016-05-23 11:40:00	2016-05-23 11:50:00	75.597	-2.435
2016-05-23 12:15:00	2016-05-23 12:25:00	60.966	-2.547
2016-05-23 13:05:00	2016-05-23 13:15:00	100.168	-3.363
2016-05-23 14:20:00	2016-05-23 14:30:00	50.657	-3.46
2016-05-23 17:15:00	2016-05-23 17:25:00	65.445	-1.132
2016-05-24 01:45:00	2016-05-24 01:55:00	87.062	-3.453
2016-05-24 11:45:00	2016-05-24 11:55:00	76.335	2.153
2016-05-24 13:00:00	2016-05-24 13:10:00	85.37	-4.09
2016-05-24 13:50:00	2016-05-24 14:00:00	71.622	-0.21
2016-05-24 14:20:00	2016-05-24 14:30:00	81.112	0.158
2016-05-24 15:15:00	2016-05-24 15:25:00	66.792	-0.063
2016-05-24 16:10:00	2016-05-24 16:20:00	73.43	0.387
2016-05-24 17:05:00	2016-05-24 17:15:00	63.947	0.838
2016-05-24 17:50:00	2016-05-24 18:00:00	57.157	0.125
2016-05-25 02:30:00	2016-05-25 02:40:00	53.257	-0.292
2016-05-25 03:10:00	2016-05-25 03:20:00	111.406	-0.477
2016-05-25 04:30:00	2016-05-25 04:40:00	94.275	2.15
