Start_str	End_str	Clang_avg	Bx_avg(nT)
2018-11-02 02:00:00	2018-11-02 02:10:00	84.863	-1.8
2018-11-02 02:30:00	2018-11-02 02:40:00	85.616	-2.405
2018-11-02 03:20:00	2018-11-02 03:30:00	82.13	-3.067
2018-11-02 03:50:00	2018-11-02 04:00:00	73.451	-3.032
2018-11-02 04:20:00	2018-11-02 04:30:00	70.085	-3.078
2018-11-02 04:50:00	2018-11-02 05:00:00	91.063	-3.012
2018-11-03 06:10:00	2018-11-03 06:20:00	46.791	3.212
2018-11-04 18:55:00	2018-11-04 19:05:00	128.859	-4.027
2018-11-05 05:55:00	2018-11-05 06:05:00	50.099	-3.742
2018-11-05 06:55:00	2018-11-05 07:05:00	77.774	-3.528
2018-11-06 09:50:00	2018-11-06 10:00:00	129.419	-2.392
2018-11-06 10:20:00	2018-11-06 10:30:00	121.497	-2.007
2018-11-06 10:50:00	2018-11-06 11:00:00	124.127	-1.788
2018-11-06 16:40:00	2018-11-06 16:50:00	94.017	-1.523
2018-11-06 18:15:00	2018-11-06 18:25:00	114.596	-3.37
2018-11-06 22:35:00	2018-11-06 22:45:00	117.542	-0.167
2018-11-07 20:35:00	2018-11-07 20:45:00	114.208	-5.433
2018-11-07 21:05:00	2018-11-07 21:15:00	116.418	-3.887
2018-11-08 22:20:00	2018-11-08 22:30:00	110.093	3.213
2018-11-12 12:15:00	2018-11-12 12:25:00	75.291	3.837
2018-11-12 14:00:00	2018-11-12 14:10:00	94.309	2.115
2018-11-18 21:35:00	2018-11-18 21:45:00	75.723	1.34
2018-11-23 09:00:00	2018-11-23 09:10:00	58.446	3.175
2018-11-24 07:55:00	2018-11-24 08:05:00	66.472	2.025
2018-11-24 08:30:00	2018-11-24 08:40:00	57.898	2.312
2018-11-24 09:30:00	2018-11-24 09:40:00	47.881	1.835
2018-11-29 21:10:00	2018-11-29 21:20:00	64.65	2.597
2018-12-01 14:05:00	2018-12-01 14:15:00	62.931	2.263
2018-12-01 19:10:00	2018-12-01 19:20:00	99.627	-6.075
2018-12-01 21:45:00	2018-12-01 21:55:00	60.934	1.865
2018-12-01 22:30:00	2018-12-01 22:40:00	58.056	3.032
2018-12-01 23:10:00	2018-12-01 23:20:00	88.697	5.105
2018-12-01 23:40:00	2018-12-01 23:50:00	89.758	6.917
2018-12-02 02:35:00	2018-12-02 02:45:00	103.611	-3.712
2018-12-02 03:05:00	2018-12-02 03:15:00	107.623	-4.86
2018-12-02 04:15:00	2018-12-02 04:25:00	113.142	-5.085
2018-12-02 04:45:00	2018-12-02 04:55:00	106.024	-4.423
2018-12-02 05:15:00	2018-12-02 05:25:00	94.069	-4.942
2018-12-02 06:00:00	2018-12-02 06:10:00	94.293	-4.205
2018-12-02 07:00:00	2018-12-02 07:10:00	103.312	-3.762
2018-12-02 13:15:00	2018-12-02 13:25:00	88.093	-4.123
2018-12-02 14:00:00	2018-12-02 14:10:00	133.952	-4.098
2018-12-02 15:05:00	2018-12-02 15:15:00	132.32	-3.748
2018-12-02 22:15:00	2018-12-02 22:25:00	109.956	-2.14
2018-12-02 23:10:00	2018-12-02 23:20:00	103.95	-2.725
2018-12-05 02:10:00	2018-12-05 02:20:00	85.555	-1.867
2018-12-05 03:05:00	2018-12-05 03:15:00	73.195	-2.345
2018-12-05 20:45:00	2018-12-05 20:55:00	132.927	-1.01
2018-12-11 00:00:00	2018-12-11 00:10:00	56.078	4.113
2018-12-11 10:20:00	2018-12-11 10:30:00	60.968	3.168
2018-12-11 21:25:00	2018-12-11 21:35:00	76.147	3.21
2018-12-14 04:30:00	2018-12-14 04:40:00	89.468	2.03
2018-12-16 08:15:00	2018-12-16 08:25:00	86.288	-1.103
2018-12-19 02:20:00	2018-12-19 02:30:00	46.056	3.597
2018-12-19 02:50:00	2018-12-19 03:00:00	62.939	4.197
2018-12-26 20:50:00	2018-12-26 21:00:00	54.962	0.978
2018-12-26 21:30:00	2018-12-26 21:40:00	49.272	1.255
2018-12-27 03:50:00	2018-12-27 04:00:00	59.674	2.212
2018-12-27 04:55:00	2018-12-27 05:05:00	66.264	3.522
2018-12-27 06:30:00	2018-12-27 06:40:00	47.326	2.952
2018-12-29 22:10:00	2018-12-29 22:20:00	87.303	-2.565
2018-12-29 22:40:00	2018-12-29 22:50:00	93.032	-1.852
2018-12-29 23:15:00	2018-12-29 23:25:00	97.564	-2.292
2018-12-30 02:10:00	2018-12-30 02:20:00	92.588	-3.41
2018-12-30 04:35:00	2018-12-30 04:45:00	116.301	-3.143
2018-12-30 06:30:00	2018-12-30 06:40:00	128.627	-1.458
2018-12-30 07:00:00	2018-12-30 07:10:00	133.942	-1.49
2018-12-31 03:10:00	2018-12-31 03:20:00	93.952	3.315
2018-12-31 08:50:00	2018-12-31 09:00:00	111.744	0.188
2019-01-01 09:25:00	2019-01-01 09:35:00	126.291	3.043
2019-01-01 09:55:00	2019-01-01 10:05:00	100.475	3.305
2019-01-01 13:45:00	2019-01-01 13:55:00	118.033	-2.453
2019-01-01 15:35:00	2019-01-01 15:45:00	73.271	-3.225
2019-01-01 16:05:00	2019-01-01 16:15:00	87.787	-2.768
2019-01-02 16:10:00	2019-01-02 16:20:00	91.334	0.227
2019-01-02 18:55:00	2019-01-02 19:05:00	73.463	3.065
2019-01-02 19:55:00	2019-01-02 20:05:00	59.014	3.34
2019-01-02 20:25:00	2019-01-02 20:35:00	63.917	2.825
2019-01-02 20:55:00	2019-01-02 21:05:00	105.627	0.482
2019-01-02 21:25:00	2019-01-02 21:35:00	108.021	1.02
2019-01-02 23:35:00	2019-01-02 23:45:00	119.873	1.717
2019-01-03 00:15:00	2019-01-03 00:25:00	116.522	-0.167
2019-01-03 01:25:00	2019-01-03 01:35:00	118.226	0.823
2019-01-03 02:30:00	2019-01-03 02:40:00	130.818	-0.258
2019-01-03 03:00:00	2019-01-03 03:10:00	120.351	-0.405
2019-01-03 03:30:00	2019-01-03 03:40:00	125.739	-1.525
2019-01-03 04:40:00	2019-01-03 04:50:00	127.495	-1.702
2019-01-03 05:10:00	2019-01-03 05:20:00	110.938	-1.253
2019-01-03 05:40:00	2019-01-03 05:50:00	118.439	-1.193
2019-01-03 06:10:00	2019-01-03 06:20:00	125.054	-1.227
2019-01-03 06:45:00	2019-01-03 06:55:00	110.035	-0.867
2019-01-03 07:15:00	2019-01-03 07:25:00	107.553	-0.123
2019-01-03 09:20:00	2019-01-03 09:30:00	121.505	-0.222
2019-01-03 09:50:00	2019-01-03 10:00:00	87.959	1.327
2019-01-04 06:05:00	2019-01-04 06:15:00	95.473	-2.485
2019-01-04 06:35:00	2019-01-04 06:45:00	99.513	-2.8
2019-01-04 07:05:00	2019-01-04 07:15:00	120.005	-1.9
2019-01-04 07:35:00	2019-01-04 07:45:00	134.996	-1.627
2019-01-04 11:55:00	2019-01-04 12:05:00	101.251	-3.957
2019-01-04 13:10:00	2019-01-04 13:20:00	79.563	-4.19
2019-01-04 13:40:00	2019-01-04 13:50:00	83.476	-3.512
2019-01-04 14:20:00	2019-01-04 14:30:00	99.58	-5.292
2019-01-04 15:45:00	2019-01-04 15:55:00	87.942	-4.26
2019-01-07 01:35:00	2019-01-07 01:45:00	46.233	3.463
2019-01-07 17:50:00	2019-01-07 18:00:00	56.924	3.235
2019-01-07 18:20:00	2019-01-07 18:30:00	48.379	3.658
2019-01-10 05:10:00	2019-01-10 05:20:00	98.144	2.638
2019-01-10 07:05:00	2019-01-10 07:15:00	106.687	2.457
2019-01-14 05:50:00	2019-01-14 06:00:00	86.218	4.532
2019-01-14 06:35:00	2019-01-14 06:45:00	124.347	4.707
2019-01-21 22:30:00	2019-01-21 22:40:00	77.669	1.628
2019-01-23 23:15:00	2019-01-23 23:25:00	83.796	-2.698
2019-01-24 02:40:00	2019-01-24 02:50:00	73.521	-5.757
2019-01-26 18:45:00	2019-01-26 18:55:00	82.018	1.475
2019-01-26 19:45:00	2019-01-26 19:55:00	74.219	0.288
2019-01-26 20:15:00	2019-01-26 20:25:00	73.566	-0.03
2019-01-26 21:30:00	2019-01-26 21:40:00	71.844	-1.035
2019-01-26 22:15:00	2019-01-26 22:25:00	58.045	0.63
2019-01-26 23:20:00	2019-01-26 23:30:00	120.144	-0.672
2019-01-27 00:35:00	2019-01-27 00:45:00	107.728	-1.775
2019-01-27 01:05:00	2019-01-27 01:15:00	108.076	-1.445
2019-01-27 01:35:00	2019-01-27 01:45:00	93.513	-1.347
2019-01-27 09:40:00	2019-01-27 09:50:00	86.5	-2.257
2019-01-27 10:45:00	2019-01-27 10:55:00	79.412	-0.857
2019-01-27 15:25:00	2019-01-27 15:35:00	86.087	-1.548
2019-01-27 15:55:00	2019-01-27 16:05:00	69.205	0.285
2019-01-27 21:20:00	2019-01-27 21:30:00	114.781	-1.937
2019-01-27 21:50:00	2019-01-27 22:00:00	103.141	-1.917
2019-01-27 22:20:00	2019-01-27 22:30:00	82.514	-1.432
2019-01-28 01:00:00	2019-01-28 01:10:00	82.849	-0.975
2019-01-28 03:10:00	2019-01-28 03:20:00	76.697	1.117
2019-01-28 09:40:00	2019-01-28 09:50:00	104.827	-0.42
2019-01-28 10:10:00	2019-01-28 10:20:00	67.778	-1.333
2019-01-28 11:50:00	2019-01-28 12:00:00	66.679	2.565
2019-01-28 13:35:00	2019-01-28 13:45:00	87.972	0.997
2019-01-28 14:05:00	2019-01-28 14:15:00	95.434	0.607
2019-01-28 14:35:00	2019-01-28 14:45:00	118.33	0.192
2019-01-28 18:25:00	2019-01-28 18:35:00	82.906	-1.382
2019-01-29 22:15:00	2019-01-29 22:25:00	79.546	-1.227
2019-01-29 22:55:00	2019-01-29 23:05:00	74.934	-1.837
2019-01-30 04:35:00	2019-01-30 04:45:00	87.749	2.103
2019-01-30 06:10:00	2019-01-30 06:20:00	47.075	0.367
2019-01-30 06:40:00	2019-01-30 06:50:00	47.608	0.192
2019-01-30 07:10:00	2019-01-30 07:20:00	55.835	0.187
2019-01-30 07:40:00	2019-01-30 07:50:00	79.299	0.338
2019-01-30 08:50:00	2019-01-30 09:00:00	71.039	0.185
2019-01-30 09:25:00	2019-01-30 09:35:00	91.76	0.507
2019-01-30 09:55:00	2019-01-30 10:05:00	69.511	-0.047
2019-02-05 17:25:00	2019-02-05 17:35:00	91.142	-0.197
2019-02-08 10:10:00	2019-02-08 10:20:00	58.384	-3.678
2019-02-08 14:20:00	2019-02-08 14:30:00	49.217	3.367
2019-02-21 23:40:00	2019-02-21 23:50:00	48.683	-2.697
2019-02-22 00:10:00	2019-02-22 00:20:00	75.314	-2.193
2019-02-22 03:30:00	2019-02-22 03:40:00	86.508	-2.125
2019-02-22 06:55:00	2019-02-22 07:05:00	99.703	3.752
2019-02-22 07:25:00	2019-02-22 07:35:00	90.989	3.605
2019-02-22 08:00:00	2019-02-22 08:10:00	71.984	3.513
2019-02-22 09:15:00	2019-02-22 09:25:00	75.599	4.503
2019-02-22 11:45:00	2019-02-22 11:55:00	110.825	2.943
2019-02-22 12:40:00	2019-02-22 12:50:00	88.606	3.972
2019-02-22 13:10:00	2019-02-22 13:20:00	83.418	3.723
2019-02-22 13:40:00	2019-02-22 13:50:00	67.685	3.42
2019-02-22 14:10:00	2019-02-22 14:20:00	80.111	3.21
2019-02-22 16:10:00	2019-02-22 16:20:00	85.712	1.63
2019-02-22 16:40:00	2019-02-22 16:50:00	67.094	2.808
2019-02-23 02:45:00	2019-02-23 02:55:00	52.732	1.872
2019-02-23 04:05:00	2019-02-23 04:15:00	54.075	1.163
2019-02-23 04:35:00	2019-02-23 04:45:00	57.594	0.66
2019-02-23 09:40:00	2019-02-23 09:50:00	53.444	-0.04
2019-02-23 12:35:00	2019-02-23 12:45:00	82.319	1.613
2019-02-23 13:30:00	2019-02-23 13:40:00	67.024	0.253
2019-02-23 14:05:00	2019-02-23 14:15:00	70.215	-1.39
2019-02-25 15:45:00	2019-02-25 15:55:00	69.308	-0.893
2019-02-25 21:00:00	2019-02-25 21:10:00	106.133	-0.207
2019-02-26 01:05:00	2019-02-26 01:15:00	101.025	-0.85
2019-02-26 01:35:00	2019-02-26 01:45:00	96.448	0.202
2019-02-26 02:05:00	2019-02-26 02:15:00	107.502	0.927
2019-02-26 13:45:00	2019-02-26 13:55:00	76.498	0.603
2019-02-26 16:00:00	2019-02-26 16:10:00	52.685	0.518
2019-02-26 17:35:00	2019-02-26 17:45:00	66.671	2.343
2019-02-26 21:10:00	2019-02-26 21:20:00	115.083	0.623
2019-02-26 21:40:00	2019-02-26 21:50:00	127.186	0.877
2019-02-26 22:10:00	2019-02-26 22:20:00	133.072	0.752
2019-02-26 22:40:00	2019-02-26 22:50:00	133.382	1.068
2019-02-26 23:30:00	2019-02-26 23:40:00	119.247	1.678
2019-02-27 00:35:00	2019-02-27 00:45:00	109.035	1.99
2019-02-27 01:15:00	2019-02-27 01:25:00	92.273	1.962
2019-02-27 01:45:00	2019-02-27 01:55:00	110.779	1.872
2019-02-27 02:50:00	2019-02-27 03:00:00	63.156	1.08
2019-03-05 18:00:00	2019-03-05 18:10:00	132.843	4.41
2019-03-05 19:00:00	2019-03-05 19:10:00	105.437	3.875
2019-03-05 23:20:00	2019-03-05 23:30:00	62.099	4.582
2019-03-18 12:10:00	2019-03-18 12:20:00	76.319	3.89
2019-03-18 12:40:00	2019-03-18 12:50:00	79.559	3.853
2019-03-18 13:20:00	2019-03-18 13:30:00	72.472	3.152
2019-03-18 13:50:00	2019-03-18 14:00:00	69.415	3.683
2019-03-18 14:20:00	2019-03-18 14:30:00	68.946	3.622
2019-03-18 14:55:00	2019-03-18 15:05:00	75.92	3.327
2019-03-19 11:05:00	2019-03-19 11:15:00	106.762	-2.555
2019-03-19 11:35:00	2019-03-19 11:45:00	123.528	-2.705
2019-03-21 23:50:00	2019-03-22 00:00:00	50.656	-1.338
2019-03-22 00:25:00	2019-03-22 00:35:00	54.584	-0.513
2019-03-22 01:45:00	2019-03-22 01:55:00	45.307	0.647
2019-03-22 03:15:00	2019-03-22 03:25:00	51.682	-1.003
2019-03-22 04:10:00	2019-03-22 04:20:00	49.53	-2.078
2019-03-22 08:10:00	2019-03-22 08:20:00	129.589	-2.435
2019-03-22 08:40:00	2019-03-22 08:50:00	113.763	-2.567
2019-03-22 12:30:00	2019-03-22 12:40:00	54.657	1.077
2019-03-22 17:05:00	2019-03-22 17:15:00	90.116	-2.067
2019-03-22 23:25:00	2019-03-22 23:35:00	53.74	0.168
2019-03-22 23:55:00	2019-03-23 00:05:00	67.891	0.93
2019-03-23 00:25:00	2019-03-23 00:35:00	86.617	1.668
2019-03-23 01:20:00	2019-03-23 01:30:00	56.852	-0.977
2019-03-23 01:50:00	2019-03-23 02:00:00	71.475	-1.797
2019-03-23 02:35:00	2019-03-23 02:45:00	82.888	-1.565
2019-03-23 03:05:00	2019-03-23 03:15:00	84.042	-1.463
2019-03-23 03:35:00	2019-03-23 03:45:00	76.913	-1.515
2019-03-23 05:40:00	2019-03-23 05:50:00	63.997	0.008
2019-03-23 12:00:00	2019-03-23 12:10:00	113.261	-2.378
2019-03-23 12:30:00	2019-03-23 12:40:00	114.898	-2.297
2019-03-23 13:05:00	2019-03-23 13:15:00	88.24	-0.56
2019-03-23 13:35:00	2019-03-23 13:45:00	75.958	0.212
2019-03-23 14:05:00	2019-03-23 14:15:00	79.246	1.333
2019-03-23 14:35:00	2019-03-23 14:45:00	84.928	0.407
2019-03-23 15:05:00	2019-03-23 15:15:00	89.74	-1.185
2019-03-23 15:35:00	2019-03-23 15:45:00	86.075	-0.737
2019-03-23 16:05:00	2019-03-23 16:15:00	73.712	-0.648
2019-03-23 16:35:00	2019-03-23 16:45:00	74.879	-0.25
2019-03-25 19:10:00	2019-03-25 19:20:00	45.201	1.382
2019-03-26 12:00:00	2019-03-26 12:10:00	97.12	-0.977
2019-03-26 15:50:00	2019-03-26 16:00:00	77.049	-0.342
2019-03-26 16:20:00	2019-03-26 16:30:00	63.285	0.063
2019-03-29 00:50:00	2019-03-29 01:00:00	82.416	-4.137
2019-03-30 11:10:00	2019-03-30 11:20:00	96.248	2.967
2019-03-30 16:30:00	2019-03-30 16:40:00	131.882	2.945
2019-04-12 11:25:00	2019-04-12 11:35:00	126.427	0.808
2019-04-15 12:35:00	2019-04-15 12:45:00	63.507	1.768
2019-04-19 09:50:00	2019-04-19 10:00:00	57.426	-2.71
2019-04-19 11:45:00	2019-04-19 11:55:00	124.368	1.268
2019-04-19 12:15:00	2019-04-19 12:25:00	132.06	1.403
2019-04-19 17:40:00	2019-04-19 17:50:00	95.47	-3.05
2019-04-20 00:05:00	2019-04-20 00:15:00	86.874	-1.298
2019-04-20 01:50:00	2019-04-20 02:00:00	70.87	-0.975
2019-04-20 02:50:00	2019-04-20 03:00:00	86.796	-0.537
2019-04-20 03:35:00	2019-04-20 03:45:00	62.816	-0.972
2019-04-22 12:50:00	2019-04-22 13:00:00	65.792	-1.275
2019-04-22 21:40:00	2019-04-22 21:50:00	94.264	-2.205
2019-04-22 22:40:00	2019-04-22 22:50:00	55.397	-3.872
2019-04-23 04:55:00	2019-04-23 05:05:00	47.391	0.607
2019-04-23 11:55:00	2019-04-23 12:05:00	111.628	-2.843
2019-04-23 12:40:00	2019-04-23 12:50:00	108.516	-3.028
2019-04-23 14:55:00	2019-04-23 15:05:00	105.933	-1.838
2019-04-23 15:25:00	2019-04-23 15:35:00	96.289	-2.298
2019-05-07 04:35:00	2019-05-07 04:45:00	104.858	3.43
2019-05-14 13:10:00	2019-05-14 13:20:00	114.503	7.643
2019-05-14 13:40:00	2019-05-14 13:50:00	117.73	7.153
2019-05-14 14:10:00	2019-05-14 14:20:00	119.423	6.65
2019-05-14 14:40:00	2019-05-14 14:50:00	128.579	5.728
2019-05-14 15:10:00	2019-05-14 15:20:00	132.578	4.828
2019-05-14 15:40:00	2019-05-14 15:50:00	115.443	5.018
2019-05-14 16:10:00	2019-05-14 16:20:00	118.441	4.577
2019-05-17 07:25:00	2019-05-17 07:35:00	87.895	2.682
2019-05-17 08:35:00	2019-05-17 08:45:00	88.074	3.908
2019-05-17 09:05:00	2019-05-17 09:15:00	84.737	3.918
2019-05-17 09:35:00	2019-05-17 09:45:00	52.802	4.408
2019-05-17 10:05:00	2019-05-17 10:15:00	64.032	4.328
2019-05-17 10:35:00	2019-05-17 10:45:00	70.038	4.378
2019-05-17 11:05:00	2019-05-17 11:15:00	63.28	4.693
2019-05-17 11:35:00	2019-05-17 11:45:00	85.482	4.923
2019-05-17 12:10:00	2019-05-17 12:20:00	101.287	4.37
2019-05-17 12:40:00	2019-05-17 12:50:00	104.49	4.452
2019-05-17 13:10:00	2019-05-17 13:20:00	102.229	4.415
2019-05-17 13:40:00	2019-05-17 13:50:00	109.874	4.588
2019-05-17 14:10:00	2019-05-17 14:20:00	112.82	4.455
2019-05-17 14:40:00	2019-05-17 14:50:00	99.652	3.797
2019-05-17 16:55:00	2019-05-17 17:05:00	71.121	2.397
2019-05-17 17:55:00	2019-05-17 18:05:00	56.498	1.317
2019-05-17 23:40:00	2019-05-17 23:50:00	59.475	2.375
2019-05-18 00:35:00	2019-05-18 00:45:00	50.393	1.643
2019-05-18 04:35:00	2019-05-18 04:45:00	94.966	2.743
