Start_str	End_str	Clang_avg	Bx_avg(nT)	By_avg(nT)	Bz_avg(nT)
2015-09-28 08:10:00	2015-09-28 08:20:00	307.064	0.753	-4.032	3.035
2015-09-28 09:10:00	2015-09-28 09:20:00	292.248	0.968	-4.59	1.925
2015-09-28 09:40:00	2015-09-28 09:50:00	302.022	1.412	-4.295	2.685
2015-09-28 10:10:00	2015-09-28 10:20:00	286.018	1.238	-4.585	1.323
2015-09-28 10:40:00	2015-09-28 10:50:00	281.014	1.535	-4.77	0.923
2015-09-28 11:10:00	2015-09-28 11:20:00	293.993	1.705	-4.243	1.9
2015-09-28 11:50:00	2015-09-28 12:00:00	298.852	1.113	-4.228	2.328
2015-09-28 14:15:00	2015-09-28 14:25:00	275.997	3.24	-4.213	0.443
2015-09-28 14:45:00	2015-09-28 14:55:00	280.374	2.48	-4.582	0.845
2015-09-28 15:15:00	2015-09-28 15:25:00	270.313	3.037	-4.358	0.023
2015-09-29 09:40:00	2015-09-29 09:50:00	274.697	3.182	-2.277	0.155
2015-09-29 14:25:00	2015-09-29 14:35:00	277.777	2.188	-3.582	0.478
2015-09-29 19:55:00	2015-09-29 20:05:00	309.203	0.92	-2.995	2.52
2015-09-29 20:25:00	2015-09-29 20:35:00	308.467	0.553	-3.435	2.73
2015-09-29 21:50:00	2015-09-29 22:00:00	285.122	2.097	-3.53	0.97
2015-09-30 06:55:00	2015-09-30 07:05:00	279.588	3.468	-2.392	0.393
2015-09-30 07:25:00	2015-09-30 07:35:00	290.069	3.252	-2.258	0.815
2015-09-30 08:00:00	2015-09-30 08:10:00	299.909	3.008	-2.36	1.368
2015-09-30 08:35:00	2015-09-30 08:45:00	295.421	2.663	-2.44	1.133
2015-10-03 18:30:00	2015-10-03 18:40:00	240.395	-1.997	-6.215	-3.495
2015-10-16 19:55:00	2015-10-16 20:05:00	301.567	2.947	-1.637	1.045
2015-10-16 20:25:00	2015-10-16 20:35:00	280.614	2.798	-1.925	0.367
2015-10-17 09:45:00	2015-10-17 09:55:00	237.422	0.437	-4.265	-2.74
2015-10-17 10:40:00	2015-10-17 10:50:00	255.611	2.57	-6.075	-1.568
2015-10-17 11:20:00	2015-10-17 11:30:00	275.738	3.402	-6.235	0.627
2015-10-17 11:50:00	2015-10-17 12:00:00	267.914	3.783	-6.405	-0.242
2015-10-18 05:05:00	2015-10-18 05:15:00	235.56	4.928	-7.837	-5.377
2015-10-19 16:05:00	2015-10-19 16:15:00	237.619	-3.175	-2.08	-1.377
2015-10-20 20:10:00	2015-10-20 20:20:00	272.333	3.482	-3.112	0.205
2015-10-21 02:55:00	2015-10-21 03:05:00	242.49	3.258	-2.378	-1.175
2015-10-21 04:05:00	2015-10-21 04:15:00	278.719	2.377	-3.485	0.542
2015-10-22 03:50:00	2015-10-22 04:00:00	278.361	2.292	-2.555	0.365
2015-10-22 07:30:00	2015-10-22 07:40:00	276.326	4.923	-1.487	0.218
2015-10-22 18:25:00	2015-10-22 18:35:00	267.499	1.48	-5.267	-0.235
2015-10-22 20:05:00	2015-10-22 20:15:00	233.316	2.558	-3.585	-2.927
2015-10-23 03:30:00	2015-10-23 03:40:00	311.835	3.013	-4.178	3.853
2015-10-23 07:55:00	2015-10-23 08:05:00	292.126	4.218	-3.61	1.463
2015-10-23 08:25:00	2015-10-23 08:35:00	300.085	4.443	-3.005	1.742
2015-10-23 12:25:00	2015-10-23 12:35:00	257.355	4.588	-3.887	-0.898
2015-10-23 12:55:00	2015-10-23 13:05:00	249.634	3.172	-4.68	-1.738
2015-10-23 13:25:00	2015-10-23 13:35:00	256.038	4.45	-4.112	-1.04
2015-10-23 13:55:00	2015-10-23 14:05:00	275.322	4.682	-4.077	0.373
2015-10-23 14:35:00	2015-10-23 14:45:00	229.131	5.13	-2.557	-2.205
2015-10-23 15:10:00	2015-10-23 15:20:00	254.948	4.467	-3.765	-1.012
2015-10-23 16:00:00	2015-10-23 16:10:00	294.805	4.255	-3.827	1.652
2015-10-23 17:10:00	2015-10-23 17:20:00	265.186	4.83	-3.71	-0.39
2015-10-24 03:00:00	2015-10-24 03:10:00	304.883	1.943	-3.643	2.542
2015-10-24 06:25:00	2015-10-24 06:35:00	282.487	3.967	-4.51	1.017
2015-10-24 07:40:00	2015-10-24 07:50:00	312.905	5.723	-1.768	1.707
2015-10-24 08:10:00	2015-10-24 08:20:00	290.654	5.723	-2.1	0.792
2015-10-24 10:05:00	2015-10-24 10:15:00	304.604	2.3	-3.375	2.518
2015-10-24 10:35:00	2015-10-24 10:45:00	314.554	2.335	-3.56	3.517
2015-10-24 12:35:00	2015-10-24 12:45:00	307.56	3.123	-2.907	2.238
2015-10-24 13:25:00	2015-10-24 13:35:00	296.576	2.23	-3.652	1.947
2015-10-24 17:05:00	2015-10-24 17:15:00	296.222	-2.112	-4.005	1.948
2015-10-24 17:55:00	2015-10-24 18:05:00	257.476	2.325	-3.447	-0.78
2015-10-24 18:35:00	2015-10-24 18:45:00	236.0	3.792	-3.135	-2.128
2015-10-25 07:25:00	2015-10-25 07:35:00	262.814	3.832	-4.418	-0.61
2015-10-25 10:55:00	2015-10-25 11:05:00	283.934	-3.677	-6.183	1.518
2015-10-28 13:10:00	2015-10-28 13:20:00	306.243	-1.813	-1.833	1.362
2015-10-28 15:30:00	2015-10-28 15:40:00	278.333	1.06	-2.91	0.433
2015-10-28 16:00:00	2015-10-28 16:10:00	259.934	1.31	-2.987	-0.537
2015-10-28 19:15:00	2015-10-28 19:25:00	311.676	1.76	-2.04	1.825
2015-11-02 06:30:00	2015-11-02 06:40:00	274.385	-2.558	-3.837	0.3
2015-11-02 07:30:00	2015-11-02 07:40:00	260.589	-0.468	-4.555	-0.75
2015-11-02 11:00:00	2015-11-02 11:10:00	272.194	-2.092	-4.085	0.158
2015-11-02 11:30:00	2015-11-02 11:40:00	276.818	-1.535	-4.132	0.488
2015-11-02 16:05:00	2015-11-02 16:15:00	288.607	3.945	-3.657	1.275
2015-11-02 17:20:00	2015-11-02 17:30:00	308.231	3.862	-3.332	2.755
2015-11-02 17:50:00	2015-11-02 18:00:00	311.44	2.807	-3.723	3.288
2015-11-05 01:00:00	2015-11-05 01:10:00	260.896	-4.057	-4.027	-0.637
2015-11-05 01:55:00	2015-11-05 02:05:00	285.403	-3.25	-3.508	0.907
2015-11-05 04:00:00	2015-11-05 04:10:00	296.375	-4.372	-2.065	1.092
2015-11-05 13:00:00	2015-11-05 13:10:00	247.708	-2.512	-3.703	-1.543
2015-11-05 13:30:00	2015-11-05 13:40:00	233.605	-2.387	-3.375	-2.513
2015-11-13 10:15:00	2015-11-13 10:25:00	239.348	-1.548	-4.385	-2.567
2015-11-13 12:35:00	2015-11-13 12:45:00	253.348	-0.418	-8.322	-2.475
2015-11-17 23:35:00	2015-11-17 23:45:00	279.533	4.087	-4.197	0.703
2015-11-18 00:05:00	2015-11-18 00:15:00	304.736	4.635	-3.283	2.258
2015-11-18 00:35:00	2015-11-18 00:45:00	300.176	4.728	-3.638	2.112
2015-11-18 01:05:00	2015-11-18 01:15:00	291.925	4.918	-4.128	1.668
2015-11-18 01:35:00	2015-11-18 01:45:00	274.826	4.922	-4.308	0.395
2015-11-18 02:05:00	2015-11-18 02:15:00	225.774	3.803	-3.797	-3.745
2015-11-18 03:45:00	2015-11-18 03:55:00	308.077	4.455	-3.428	2.728
2015-11-18 04:40:00	2015-11-18 04:50:00	304.113	3.775	-3.627	2.542
2015-11-18 16:15:00	2015-11-18 16:25:00	286.865	0.627	-3.992	1.247
2015-11-18 16:45:00	2015-11-18 16:55:00	306.259	-4.113	-4.328	3.122
2015-11-18 23:35:00	2015-11-18 23:45:00	275.075	4.345	-6.782	0.4
2015-11-20 01:35:00	2015-11-20 01:45:00	292.646	1.222	-4.923	2.063
2015-11-20 03:25:00	2015-11-20 03:35:00	302.647	-1.805	-3.937	2.512
2015-11-20 10:00:00	2015-11-20 10:10:00	299.253	2.395	-5.05	2.868
2015-11-20 10:30:00	2015-11-20 10:40:00	313.086	-0.883	-4.615	4.308
2015-11-20 11:10:00	2015-11-20 11:20:00	299.661	2.205	-4.99	2.873
2015-11-20 12:10:00	2015-11-20 12:20:00	313.679	0.548	-4.512	4.31
2015-11-20 13:10:00	2015-11-20 13:20:00	314.803	0.863	-4.31	4.292
2015-11-21 01:25:00	2015-11-21 01:35:00	239.32	3.235	-4.798	-2.858
2015-11-21 05:55:00	2015-11-21 06:05:00	297.609	0.767	-4.097	2.14
2015-11-21 06:30:00	2015-11-21 06:40:00	284.699	1.55	-4.35	1.167
2015-11-21 07:00:00	2015-11-21 07:10:00	286.755	0.972	-3.908	1.098
2015-11-21 07:40:00	2015-11-21 07:50:00	268.668	2.745	-2.687	0.083
2015-11-21 09:30:00	2015-11-21 09:40:00	306.125	-1.532	-3.788	2.722
2015-11-21 10:55:00	2015-11-21 11:05:00	311.837	-2.77	-3.39	3.013
2015-11-21 11:45:00	2015-11-21 11:55:00	284.83	-1.087	-4.798	1.27
2015-11-21 12:15:00	2015-11-21 12:25:00	286.528	-2.183	-4.458	1.323
2015-11-21 12:45:00	2015-11-21 12:55:00	279.379	-2.223	-4.645	0.77
2015-11-21 13:15:00	2015-11-21 13:25:00	276.915	-1.623	-4.857	0.582
2015-11-21 14:45:00	2015-11-21 14:55:00	295.509	-0.537	-4.283	2.052
2015-11-21 15:15:00	2015-11-21 15:25:00	314.438	-0.965	-3.428	3.363
2015-11-21 16:00:00	2015-11-21 16:10:00	289.755	0.267	-4.518	1.625
2015-11-21 16:30:00	2015-11-21 16:40:00	301.583	-1.512	-4.033	2.472
2015-11-21 23:55:00	2015-11-22 00:05:00	298.486	2.877	-3.782	2.043
2015-11-22 04:25:00	2015-11-22 04:35:00	284.379	-1.327	-4.267	1.087
2015-11-22 05:25:00	2015-11-22 05:35:00	227.617	1.635	-2.54	-2.322
2015-11-22 06:25:00	2015-11-22 06:35:00	298.356	-1.178	-3.235	1.747
2015-11-22 08:20:00	2015-11-22 08:30:00	297.209	0.05	-3.502	1.802
2015-11-22 08:50:00	2015-11-22 09:00:00	298.702	-0.937	-3.447	1.878
2015-11-22 09:40:00	2015-11-22 09:50:00	312.842	-1.882	-2.34	2.168
2015-11-22 10:10:00	2015-11-22 10:20:00	286.883	-2.308	-2.81	0.855
2015-11-22 10:55:00	2015-11-22 11:05:00	291.266	-0.167	-3.59	1.355
2015-11-22 12:20:00	2015-11-22 12:30:00	278.942	-0.495	-3.743	0.602
2015-11-22 12:50:00	2015-11-22 13:00:00	290.201	-0.638	-3.708	1.355
2015-11-22 13:20:00	2015-11-22 13:30:00	264.613	-0.672	-3.942	-0.37
2015-11-22 16:10:00	2015-11-22 16:20:00	251.435	-0.237	-3.798	-1.277
2015-11-23 03:25:00	2015-11-23 03:35:00	234.092	-0.125	-2.805	-2.042
2015-11-23 04:20:00	2015-11-23 04:30:00	240.107	-0.35	-2.962	-1.698
2015-11-23 12:10:00	2015-11-23 12:20:00	298.083	1.992	-2.922	1.557
2015-11-23 13:45:00	2015-11-23 13:55:00	254.235	0.088	-2.723	-0.753
2015-11-23 16:10:00	2015-11-23 16:20:00	312.748	2.73	-1.563	1.445
2015-11-24 08:45:00	2015-11-24 08:55:00	259.786	3.162	-2.132	-0.392
2015-11-24 09:15:00	2015-11-24 09:25:00	249.228	3.428	-1.482	-0.533
2015-11-24 09:45:00	2015-11-24 09:55:00	253.081	3.54	-1.497	-0.453
2015-11-24 10:15:00	2015-11-24 10:25:00	258.965	3.408	-1.765	-0.335
2015-11-24 10:45:00	2015-11-24 10:55:00	268.539	3.29	-1.92	-0.043
2015-11-24 11:15:00	2015-11-24 11:25:00	240.969	3.375	-1.64	-0.917
2015-11-24 12:00:00	2015-11-24 12:10:00	278.425	3.435	-1.692	0.277
2015-11-24 12:40:00	2015-11-24 12:50:00	272.674	3.142	-2.035	0.133
2015-11-24 13:10:00	2015-11-24 13:20:00	240.251	3.632	-1.373	-0.817
2015-11-24 15:05:00	2015-11-24 15:15:00	280.162	3.52	-2.013	0.367
2015-11-24 22:55:00	2015-11-24 23:05:00	267.268	3.085	-1.458	-0.067
2015-11-24 23:25:00	2015-11-24 23:35:00	264.548	3.017	-1.457	-0.147
2015-11-25 00:15:00	2015-11-25 00:25:00	305.864	3.237	-1.11	0.82
2015-11-25 00:45:00	2015-11-25 00:55:00	301.262	3.043	-1.432	0.862
2015-11-25 01:15:00	2015-11-25 01:25:00	295.004	2.975	-1.58	0.733
2015-11-25 01:45:00	2015-11-25 01:55:00	300.187	2.908	-1.547	0.898
2015-11-25 02:15:00	2015-11-25 02:25:00	288.156	2.755	-1.92	0.623
2015-11-25 02:45:00	2015-11-25 02:55:00	284.114	2.462	-2.253	0.565
2015-11-25 03:15:00	2015-11-25 03:25:00	287.606	2.452	-2.225	0.708
2015-11-25 03:45:00	2015-11-25 03:55:00	294.217	2.362	-2.275	1.028
2015-11-25 04:15:00	2015-11-25 04:25:00	297.184	2.1	-2.285	1.175
2015-11-25 05:10:00	2015-11-25 05:20:00	293.89	1.488	-2.58	1.097
2015-11-25 05:45:00	2015-11-25 05:55:00	294.853	1.843	-2.547	1.18
2015-11-25 07:05:00	2015-11-25 07:15:00	297.226	1.132	-2.622	1.333
2015-11-25 07:40:00	2015-11-25 07:50:00	306.683	1.868	-2.738	2.045
2015-11-25 08:10:00	2015-11-25 08:20:00	307.523	2.008	-2.628	2.023
2015-11-25 10:40:00	2015-11-25 10:50:00	313.296	0.303	-2.435	2.293
2015-11-25 11:20:00	2015-11-25 11:30:00	311.0	0.085	-2.85	2.48
2015-11-25 15:40:00	2015-11-25 15:50:00	313.476	-0.645	-2.443	2.347
2015-11-26 01:10:00	2015-11-26 01:20:00	308.453	-0.487	-1.847	1.463
2015-11-26 06:10:00	2015-11-26 06:20:00	310.094	-1.567	-2.188	1.842
2015-11-26 08:50:00	2015-11-26 09:00:00	302.155	-3.257	-1.442	0.892
2015-11-27 12:35:00	2015-11-27 12:45:00	283.444	7.587	-1.705	0.408
2015-11-29 12:00:00	2015-11-29 12:10:00	307.958	4.122	-3.923	3.097
2015-11-29 13:40:00	2015-11-29 13:50:00	271.338	0.292	-7.71	0.21
2015-12-01 13:25:00	2015-12-01 13:35:00	312.906	-5.122	-1.073	1.005
2015-12-08 05:45:00	2015-12-08 05:55:00	239.185	-4.247	-1.907	-1.153
2015-12-08 06:30:00	2015-12-08 06:40:00	274.906	-4.413	-1.772	0.088
2015-12-15 05:20:00	2015-12-15 05:30:00	300.56	6.165	-4.467	2.602
2015-12-15 06:05:00	2015-12-15 06:15:00	287.022	5.088	-5.75	1.892
2015-12-15 08:45:00	2015-12-15 08:55:00	293.299	2.283	-6.138	2.732
2015-12-15 10:40:00	2015-12-15 10:50:00	250.886	3.118	-5.652	-2.058
2015-12-15 13:15:00	2015-12-15 13:25:00	242.96	4.167	-3.707	-1.838
2015-12-15 13:45:00	2015-12-15 13:55:00	263.491	3.202	-4.815	-0.528
2015-12-16 20:45:00	2015-12-16 20:55:00	282.713	2.883	-3.108	0.702
2015-12-16 21:15:00	2015-12-16 21:25:00	283.418	3.242	-3.027	0.73
2015-12-17 00:05:00	2015-12-17 00:15:00	293.537	2.6	-4.217	1.84
2015-12-17 00:35:00	2015-12-17 00:45:00	292.485	1.447	-4.497	1.892
2015-12-17 04:00:00	2015-12-17 04:10:00	299.52	3.138	-4.297	2.473
2015-12-17 07:40:00	2015-12-17 07:50:00	271.309	4.485	-3.768	0.145
2015-12-17 08:10:00	2015-12-17 08:20:00	292.026	3.547	-4.72	1.907
2015-12-18 01:30:00	2015-12-18 01:40:00	254.22	2.133	-4.233	-1.183
2015-12-18 04:05:00	2015-12-18 04:15:00	245.67	1.707	-4.522	-2.072
2015-12-18 23:15:00	2015-12-18 23:25:00	270.898	-0.845	-3.83	0.077
2015-12-19 05:30:00	2015-12-19 05:40:00	244.414	1.9	-2.817	-1.323
2015-12-19 06:00:00	2015-12-19 06:10:00	258.935	2.105	-2.817	-0.565
2015-12-19 06:40:00	2015-12-19 06:50:00	227.472	2.335	-1.57	-1.482
2015-12-21 23:15:00	2015-12-21 23:25:00	255.235	6.983	-7.773	-2.045
2015-12-22 05:15:00	2015-12-22 05:25:00	269.958	0.112	-7.757	-0.013
2015-12-22 21:15:00	2015-12-22 21:25:00	239.034	0.183	-6.068	-3.653
2015-12-22 21:55:00	2015-12-22 22:05:00	227.736	-0.817	-5.035	-4.565
2015-12-23 02:05:00	2015-12-23 02:15:00	310.007	4.972	-3.33	2.788
2015-12-23 06:00:00	2015-12-23 06:10:00	269.73	-1.127	-7.105	-0.042
2015-12-23 06:30:00	2015-12-23 06:40:00	277.962	-0.368	-6.998	1.015
2015-12-23 07:15:00	2015-12-23 07:25:00	269.134	1.788	-6.457	0.065
2015-12-23 08:00:00	2015-12-23 08:10:00	270.062	1.323	-7.513	0.017
2015-12-23 09:15:00	2015-12-23 09:25:00	285.121	2.712	-6.178	1.672
2015-12-23 09:45:00	2015-12-23 09:55:00	286.349	0.292	-6.802	1.993
2015-12-23 10:30:00	2015-12-23 10:40:00	288.836	-0.63	-6.81	2.337
2015-12-23 11:00:00	2015-12-23 11:10:00	278.828	0.145	-6.61	1.043
2015-12-23 13:00:00	2015-12-23 13:10:00	275.18	0.68	-9.09	0.788
2015-12-23 19:35:00	2015-12-23 19:45:00	266.158	1.447	-8.882	-0.595
2015-12-23 20:25:00	2015-12-23 20:35:00	270.375	3.108	-8.645	0.055
2015-12-23 20:55:00	2015-12-23 21:05:00	282.133	1.323	-7.917	1.673
2015-12-23 21:40:00	2015-12-23 21:50:00	250.092	-1.082	-7.977	-2.875
2015-12-23 23:40:00	2015-12-23 23:50:00	256.536	1.648	-6.975	-1.665
2015-12-24 05:50:00	2015-12-24 06:00:00	252.348	3.57	-7.337	-2.318
2015-12-24 21:10:00	2015-12-24 21:20:00	235.551	1.382	-5.667	-3.935
2015-12-24 22:00:00	2015-12-24 22:10:00	284.07	2.578	-6.258	1.565
2015-12-24 22:30:00	2015-12-24 22:40:00	232.123	5.225	-3.893	-2.987
2015-12-25 21:20:00	2015-12-25 21:30:00	305.098	4.253	-4.617	3.128
2015-12-25 23:40:00	2015-12-25 23:50:00	281.226	3.825	-7.087	1.372
2015-12-26 07:50:00	2015-12-26 08:00:00	271.724	0.418	-4.362	0.063
2015-12-26 12:05:00	2015-12-26 12:15:00	303.547	3.927	-3.155	2.207
2015-12-26 22:50:00	2015-12-26 23:00:00	257.254	4.927	-4.928	-1.202
2015-12-27 00:45:00	2015-12-27 00:55:00	264.1	5.685	-3.947	-0.39
2015-12-27 01:15:00	2015-12-27 01:25:00	279.167	4.987	-4.643	0.74
2015-12-27 01:45:00	2015-12-27 01:55:00	260.894	4.902	-4.378	-0.698
2015-12-27 03:30:00	2015-12-27 03:40:00	296.487	6.028	-3.518	1.745
2015-12-27 05:05:00	2015-12-27 05:15:00	244.066	3.622	-5.17	-2.51
2015-12-27 09:10:00	2015-12-27 09:20:00	235.287	2.907	-4.082	-2.85
2015-12-27 09:45:00	2015-12-27 09:55:00	237.436	4.562	-2.728	-1.655
2015-12-27 10:15:00	2015-12-27 10:25:00	230.898	4.033	-3.15	-2.645
2015-12-27 10:50:00	2015-12-27 11:00:00	265.226	4.968	-2.802	-0.258
2015-12-27 11:20:00	2015-12-27 11:30:00	255.354	4.378	-3.46	-0.907
2015-12-27 12:25:00	2015-12-27 12:35:00	265.427	2.03	-5.7	-0.477
2016-01-01 20:45:00	2016-01-01 20:55:00	254.828	4.218	-2.158	-0.573
2016-01-01 23:20:00	2016-01-01 23:30:00	275.331	4.775	-3.92	0.363
2016-01-02 01:30:00	2016-01-02 01:40:00	266.497	5.72	-3.983	-0.152
2016-01-02 06:10:00	2016-01-02 06:20:00	268.064	4.787	-5.81	-0.192
2016-01-02 07:05:00	2016-01-02 07:15:00	239.477	4.532	-5.38	-3.185
2016-01-04 18:35:00	2016-01-04 18:45:00	263.31	-3.645	-3.285	-0.377
2016-01-04 19:05:00	2016-01-04 19:15:00	250.357	-4.077	-2.382	-0.905
2016-01-08 07:30:00	2016-01-08 07:40:00	225.129	-3.388	-2.475	-2.482
2016-01-13 01:05:00	2016-01-13 01:15:00	230.035	2.065	-4.818	-3.973
2016-01-13 02:25:00	2016-01-13 02:35:00	257.789	0.015	-5.63	-1.173
2016-01-13 07:35:00	2016-01-13 07:45:00	243.349	0.628	-4.512	-2.288
2016-01-13 08:35:00	2016-01-13 08:45:00	268.631	1.753	-4.515	-0.15
2016-01-13 18:15:00	2016-01-13 18:25:00	310.881	3.68	-2.43	2.23
2016-01-13 19:50:00	2016-01-13 20:00:00	299.445	4.272	-2.347	1.348
2016-01-14 01:10:00	2016-01-14 01:20:00	311.48	4.502	-2.347	2.072
2016-01-14 06:15:00	2016-01-14 06:25:00	262.364	4.098	-2.767	-0.395
2016-01-14 07:30:00	2016-01-14 07:40:00	237.886	2.065	-3.943	-2.437
2016-01-14 08:15:00	2016-01-14 08:25:00	236.038	-0.79	-4.142	-2.787
2016-01-15 08:20:00	2016-01-15 08:30:00	237.208	1.272	-3.348	-2.157
2016-01-15 17:10:00	2016-01-15 17:20:00	239.95	1.71	-3.155	-1.823
2016-01-16 01:20:00	2016-01-16 01:30:00	307.522	3.465	-1.58	1.203
2016-01-16 05:10:00	2016-01-16 05:20:00	250.627	0.398	-4.46	-1.578
2016-01-16 05:40:00	2016-01-16 05:50:00	265.463	0.662	-4.912	-0.388
2016-01-16 06:10:00	2016-01-16 06:20:00	263.724	0.355	-4.948	-0.547
2016-01-16 06:40:00	2016-01-16 06:50:00	261.834	1.098	-5.133	-0.737
2016-01-16 07:10:00	2016-01-16 07:20:00	254.617	0.768	-5.078	-1.398
2016-01-16 07:40:00	2016-01-16 07:50:00	255.983	-0.29	-4.957	-1.237
2016-01-16 08:10:00	2016-01-16 08:20:00	283.168	1.268	-4.495	1.045
2016-01-16 08:40:00	2016-01-16 08:50:00	268.793	-0.632	-4.507	-0.093
2016-01-16 10:15:00	2016-01-16 10:25:00	271.941	-1.47	-4.38	0.135
2016-01-16 20:45:00	2016-01-16 20:55:00	306.206	-2.793	-4.183	3.043
2016-01-17 10:10:00	2016-01-17 10:20:00	287.429	-2.228	-5.253	1.652
