Start_str	End_str	Clang_avg	omniBxGSE_avg(nT)	omniByGSE_avg(nT)	omniBzGSE_avg(nT)	Shock_Ang(deg)	omniVsw_avg(km/s)
2017-10-05 09:10:00	2017-10-05 09:20:00	323.5	4.873	-4.325	1.675	32.503	377.8
2017-10-05 09:40:00	2017-10-05 09:50:00	330.689	5.572	-3.548	1.92	25.316	374.8
2017-10-05 10:10:00	2017-10-05 10:20:00	338.284	6.123	-2.99	2.155	21.094	370.15
2017-10-05 11:15:00	2017-10-05 11:25:00	325.036	5.462	-4.37	1.78	29.536	372.383
2017-10-05 11:45:00	2017-10-05 11:55:00	322.196	4.763	-5.25	2.007	38.158	377.317
2017-10-05 12:45:00	2017-10-05 12:55:00	340.611	5.092	-3.953	3.253	35.323	377.683
2017-10-05 13:15:00	2017-10-05 13:25:00	330.704	5.438	-4.458	2.565	32.83	373.883
2017-10-05 13:45:00	2017-10-05 13:55:00	344.422	6.472	-2.873	2.813	23.248	364.35
2017-10-07 22:00:00	2017-10-07 22:10:00	339.933	5.418	-2.827	4.333	37.245	410.933
2017-11-02 03:15:00	2017-11-02 03:25:00	319.702	-1.21	-5.92	4.122	73.963	307.5
2017-11-02 04:45:00	2017-11-02 04:55:00	337.053	-2.297	-6.55	7.338	71.323	311.267
2017-11-02 05:15:00	2017-11-02 05:25:00	332.92	-1.28	-7.025	6.503	76.332	312.333
2017-11-02 09:55:00	2017-11-02 10:05:00	318.277	4.758	-9.008	3.308	55.801	349.317
2017-11-02 15:20:00	2017-11-02 15:30:00	335.977	7.163	-5.887	5.632	44.535	377.533
2017-11-02 19:00:00	2017-11-02 19:10:00	326.542	4.778	-5.538	5.323	53.777	378.717
2017-11-04 02:45:00	2017-11-04 02:55:00	318.222	1.042	-5.45	3.882	76.093	398.283
2017-11-28 04:20:00	2017-11-28 04:30:00	337.053	2.503	-2.733	4.363	64.16	443.933
2017-11-28 06:00:00	2017-11-28 06:10:00	325.615	0.318	-5.057	4.528	87.782	452.667
2017-11-28 07:35:00	2017-11-28 07:45:00	343.974	1.412	-3.668	5.5	78.603	457.167
2017-12-23 16:20:00	2017-12-23 16:30:00	322.178	1.372	-4.192	5.318	67.842	365.283
2018-01-21 09:35:00	2018-01-21 09:45:00	332.973	-6.063	-3.772	8.558	67.104	444.533
2018-02-16 06:35:00	2018-02-16 06:45:00	330.642	4.01	-3.183	13.51	69.764	380.033
2018-02-16 07:05:00	2018-02-16 07:15:00	330.532	4.008	-3.51	13.655	69.748	379.033
2018-02-16 07:35:00	2018-02-16 07:45:00	328.975	3.658	-4.042	13.16	70.505	375.95
2018-03-09 11:00:00	2018-03-09 11:10:00	319.857	-4.08	-1.55	3.057	40.816	361.683
2018-03-18 15:55:00	2018-03-18 16:05:00	325.974	-3.988	-1.73	7.103	59.594	549.35
2018-03-23 19:00:00	2018-03-23 19:10:00	336.986	8.587	0.3	3.208	22.161	459.05
2018-03-26 06:45:00	2018-03-26 06:55:00	344.544	4.092	0.333	5.25	53.945	492.283
2018-04-20 13:55:00	2018-04-20 14:05:00	321.905	8.072	-3.925	8.695	55.821	503.633
2018-04-28 18:20:00	2018-04-28 18:30:00	345.719	-4.525	0.465	3.167	36.855	354.4
2018-04-28 18:50:00	2018-04-28 19:00:00	331.102	-4.437	-0.287	3.265	36.021	354.5
2018-04-28 19:20:00	2018-04-28 19:30:00	323.178	-4.325	-0.7	3.343	36.732	356.633
2018-05-15 10:45:00	2018-05-15 10:55:00	316.85	3.017	-2.358	2.897	53.05	331.95
2018-05-20 02:55:00	2018-05-20 03:05:00	332.485	4.665	-0.522	2.795	31.359	364.05
2018-05-20 03:25:00	2018-05-20 03:35:00	328.166	4.375	-0.973	3.41	39.017	359.117
2018-05-27 21:20:00	2018-05-27 21:30:00	344.172	-4.713	0.197	3.473	37.645	341.183
2017-09-07 13:10:00	2017-09-07 13:20:00	29.497	-2.967	-0.143	7.505	67.136	536.617
2017-09-07 14:10:00	2017-09-07 14:20:00	27.044	-2.748	-0.295	5.595	62.954	547.417
2017-09-07 17:40:00	2017-09-07 17:50:00	30.773	2.648	1.543	8.337	74.994	493.233
2017-09-08 05:20:00	2017-09-08 05:30:00	44.432	4.227	5.038	13.682	76.73	735.983
2017-09-27 18:05:00	2017-09-27 18:15:00	15.725	-9.457	-0.65	8.618	40.662	643.65
2017-10-02 23:30:00	2017-10-02 23:40:00	29.352	-4.47	0.747	2.682	31.617	364.883
2017-11-27 11:30:00	2017-11-27 11:40:00	39.543	5.048	2.035	5.765	49.241	388.25
2017-12-17 03:50:00	2017-12-17 04:00:00	39.5	-7.067	4.262	5.11	41.164	397.117
2018-01-08 16:55:00	2018-01-08 17:05:00	43.986	-8.353	7.433	5.875	48.857	475.35
2018-02-10 06:00:00	2018-02-10 06:10:00	20.493	-5.853	3.907	5.145	46.485	350.217
2018-02-10 06:35:00	2018-02-10 06:45:00	43.632	-4.89	6.317	3.833	52.399	348.733
2018-03-09 07:40:00	2018-03-09 07:50:00	44.731	-1.29	4.86	2.543	72.274	350.45
2018-03-29 23:45:00	2018-03-29 23:55:00	39.858	-4.698	3.343	1.058	41.943	414.45
2018-04-29 18:55:00	2018-04-29 19:05:00	43.555	-4.697	2.997	1.315	42.772	338.35
2018-04-29 21:45:00	2018-04-29 21:55:00	20.657	-4.438	2.85	2.555	46.949	345.817
2018-04-29 22:15:00	2018-04-29 22:25:00	31.214	-4.727	3.213	1.9	45.261	343.033
2018-04-29 22:55:00	2018-04-29 23:05:00	23.655	-4.397	3.392	2.658	50.86	348.333
2018-04-29 23:25:00	2018-04-29 23:35:00	20.184	-4.317	3.362	2.995	52.269	348.717
2018-04-29 23:55:00	2018-04-30 00:05:00	14.93	-4.055	3.197	3.465	54.752	350.183
2018-04-30 03:20:00	2018-04-30 03:30:00	12.511	-4.19	3.225	4.645	58.387	378.6
2018-05-01 15:25:00	2018-05-01 15:35:00	38.933	-3.487	1.745	1.292	38.896	367.15
2018-05-01 19:25:00	2018-05-01 19:35:00	33.379	-2.808	2.887	1.82	57.529	369.583
2018-05-02 12:15:00	2018-05-02 12:25:00	29.837	-2.522	3.092	3.897	67.949	354.4
2018-05-03 04:10:00	2018-05-03 04:20:00	40.321	-3.653	3.272	1.89	52.751	338.167
2018-05-03 05:40:00	2018-05-03 05:50:00	15.893	-3.463	1.615	2.533	44.633	331.583
2018-05-03 06:10:00	2018-05-03 06:20:00	15.722	-3.895	1.065	1.777	32.066	326.0
2018-05-23 00:25:00	2018-05-23 00:35:00	43.659	-5.695	4.088	2.02	39.3	361.767
2018-05-30 08:45:00	2018-05-30 08:55:00	43.735	-3.692	1.137	1.188	21.805	324.283
2018-05-30 09:45:00	2018-05-30 09:55:00	43.702	-4.28	1.435	1.542	23.984	322.7
