Start_str	End_str	Rmag_avg(Re)	x_avg(Re)	y_avg(Re)	z_avg(Re)	Clang_avg	gseIMFBx_avg(nT)	gseIMFBy_avg(nT)	gseIMFBz_avg(nT)	Shock_Ang(deg)
2015-09-02 09:30:00	2015-09-02 09:40:00	8.792990176971285	4.5136155168907495	6.5948392494170385	-3.6673203380835075	345.851	6.568	-2.385	2.305	23.456
2015-09-08 07:25:00	2015-09-08 07:35:00	7.204128476908366	5.0508425925397615	4.64425956719769	-2.1943078584568325	330.021	12.543	-13.663	8.205	42.166
2015-10-21 13:25:00	2015-10-21 13:35:00	11.74555642296731	8.477973194439672	6.783786849185663	-4.478906400334896	346.319	0.27	-6.618	7.393	87.005
2015-10-25 15:15:00	2015-10-25 15:25:00	10.874712635420659	7.450753193195723	6.899772329606846	-3.8905806459988383	329.99	-5.047	-7.838	5.792	71.324
2015-10-26 06:20:00	2015-10-26 06:30:00	10.883133180895477	10.130629602685502	3.4114308720074242	-2.0428579959283155	331.749	-4.062	-4.375	3.318	62.583
2015-10-26 06:55:00	2015-10-26 07:05:00	11.167962107212661	10.262615037440211	3.725628583606871	-2.349486897692914	332.012	-3.985	-4.095	3.002	61.093
2015-10-26 07:25:00	2015-10-26 07:35:00	11.37718526090017	10.336020824383152	3.9764883295011906	-2.6063224920788493	338.37	-5.075	-3.2	2.828	48.92
2015-10-26 08:25:00	2015-10-26 08:35:00	11.703086153617862	10.379832923326907	4.4368309576990015	-3.0877684498954068	351.388	-4.75	-2.372	3.09	46.952
2015-10-26 09:30:00	2015-10-26 09:40:00	11.92243129740666	10.28231189935981	4.891130854560066	-3.534665981439147	352.38	-4.957	-2.623	3.512	36.519
2015-10-26 10:00:00	2015-10-26 10:10:00	11.978069811374676	10.189112281327139	5.09056322464368	-3.706876763634634	342.763	-5.642	-1.82	1.678	18.254
2015-10-26 10:30:00	2015-10-26 10:40:00	12.005288682954435	10.066482182517843	5.285425056265165	-3.854323051367865	343.977	-5.593	-1.973	1.91	20.694
2015-10-26 11:00:00	2015-10-26 11:10:00	12.004201887582232	9.914964156549638	5.476436676403696	-3.9751239651063877	342.315	-5.445	-2.097	1.922	22.128
2015-10-26 11:30:00	2015-10-26 11:40:00	11.974804265197188	9.734974579272118	5.663747428962371	-4.067770898698305	341.718	-5.658	-1.917	1.738	18.964
2015-10-26 12:00:00	2015-10-26 12:10:00	11.91697150429008	9.526811712571455	5.846901703494209	-4.131142984940211	337.539	-5.595	-2.167	1.725	20.255
2015-10-26 13:10:00	2015-10-26 13:20:00	11.669822857737344	8.932370958878522	6.250889692057425	-4.161997435376797	335.994	-5.727	-1.77	1.402	15.646
2015-10-30 07:05:00	2015-10-30 07:15:00	11.419287200928856	10.629107380868094	3.491781702570529	-2.28649585259825	345.359	-4.187	-3.82	4.788	51.729
2015-11-08 00:40:00	2015-11-08 00:50:00	7.2020308489231795	7.09959711930257	-1.2070828198715098	0.06399643605228694	321.382	-8.535	-9.712	9.125	63.961
2015-11-08 01:10:00	2015-11-08 01:20:00	7.818207991625287	7.769049071973985	-0.8729928723490294	-0.030253191680005526	326.008	-8.057	-8.955	9.652	64.644
2015-11-08 01:40:00	2015-11-08 01:50:00	8.375433537782838	8.357251444592032	-0.5330657276789418	-0.13150437371174992	326.171	-7.188	-9.192	9.67	67.783
2015-11-08 02:10:00	2015-11-08 02:20:00	8.879991007139333	8.87446450914169	-0.19289408779660974	-0.24178110668840783	325.026	-6.42	-9.367	9.147	70.195
2015-11-08 03:00:00	2015-11-08 03:10:00	9.616702986041197	9.5991578827703	0.3638691116985544	-0.4501978089677175	328.118	-5.293	-9.008	9.152	73.684
2015-11-08 03:30:00	2015-11-08 03:40:00	10.002105010396372	9.960820177939327	0.6870823508949649	-0.5917631976910975	337.162	-7.718	-6.803	9.025	60.958
2015-11-18 12:30:00	2015-11-18 12:40:00	10.955992978281847	9.953293970021228	3.7937141999611157	-2.563527586068071	341.684	3.525	-4.943	5.777	60.383
2015-11-20 06:15:00	2015-11-20 06:25:00	11.840335243101132	11.746847834477913	0.9425260989061996	-1.1469471461821206	318.92	-2.14	-6.355	3.857	81.292
