Start_str	End_str	Clang_avg	omniBxGSE_avg(nT)	omniByGSE_avg(nT)	omniBzGSE_avg(nT)	Shock_Ang(deg)	omniVsw_avg(km/s)
2018-09-09 10:35:00	2018-09-09 10:45:00	319.748	-1.333	-5.83	1.828	79.088	377.667
2018-09-09 11:05:00	2018-09-09 11:15:00	326.769	-1.39	-5.637	2.558	78.541	376.9
2018-09-09 11:35:00	2018-09-09 11:45:00	332.923	-1.567	-5.38	3.19	76.876	377.433
2018-09-09 12:05:00	2018-09-09 12:15:00	333.18	-1.497	-5.398	3.277	77.588	376.433
2018-09-09 12:35:00	2018-09-09 12:45:00	339.904	-1.538	-4.947	3.905	76.971	372.85
2018-09-09 13:05:00	2018-09-09 13:15:00	335.345	-1.517	-5.387	3.703	77.829	371.75
2018-09-09 13:35:00	2018-09-09 13:45:00	335.043	-1.785	-5.375	3.747	75.669	369.433
2018-10-26 08:00:00	2018-10-26 08:10:00	330.601	1.382	-5.422	3.552	72.072	358.267
2018-11-10 01:30:00	2018-11-10 01:40:00	317.01	7.277	-8.685	6.827	55.727	460.7
2018-11-20 07:50:00	2018-11-20 08:00:00	317.706	5.402	-4.708	2.333	43.947	375.133
2018-11-21 17:55:00	2018-11-21 18:05:00	320.346	4.062	-1.408	1.215	23.823	390.967
2018-11-26 07:20:00	2018-11-26 07:30:00	323.839	1.51	-4.222	3.082	69.435	339.533
2018-11-27 06:30:00	2018-11-27 06:40:00	326.457	3.775	-4.143	3.622	50.715	327.183
2018-11-27 07:00:00	2018-11-27 07:10:00	348.902	3.353	-2.7	5.177	56.833	327.933
2018-12-14 06:10:00	2018-12-14 06:20:00	324.495	4.488	-2.163	2.352	38.066	360.383
2018-12-14 06:40:00	2018-12-14 06:50:00	332.14	4.278	-1.822	2.425	38.059	356.9
2018-12-21 15:25:00	2018-12-21 15:35:00	321.705	4.058	-1.21	1.347	27.378	442.867
2018-12-24 08:10:00	2018-12-24 08:20:00	323.497	3.227	-2.565	2.673	36.447	324.9
2019-01-22 16:25:00	2019-01-22 16:35:00	329.097	3.825	-1.452	4.078	45.46	321.0
2019-02-05 22:50:00	2019-02-05 23:00:00	324.146	7.513	-0.163	1.527	12.458	337.983
2019-02-05 23:20:00	2019-02-05 23:30:00	333.745	6.942	0.045	2.76	21.851	336.0
2019-02-06 00:45:00	2019-02-06 00:55:00	320.927	3.772	-1.23	5.657	55.623	342.733
2019-02-06 08:35:00	2019-02-06 08:45:00	340.58	2.897	-0.923	5.475	61.655	391.367
2019-02-16 01:35:00	2019-02-16 01:45:00	324.909	2.613	-0.228	1.748	34.933	371.2
2019-03-15 12:40:00	2019-03-15 12:50:00	315.025	6.125	-1.44	2.432	27.719	377.35
2019-03-16 00:35:00	2019-03-16 00:45:00	323.098	5.542	-0.315	3.442	33.705	374.583
2019-03-25 23:50:00	2019-03-26 00:00:00	317.177	0.808	-1.332	7.19	79.453	333.4
2019-05-04 00:05:00	2019-05-04 00:15:00	317.673	8.672	-0.997	3.64	25.698	398.65
2019-05-04 00:35:00	2019-05-04 00:45:00	319.732	8.822	-0.922	3.627	24.955	392.1
2019-05-04 01:05:00	2019-05-04 01:15:00	315.637	8.897	-1.387	4.05	27.943	391.183
2019-05-04 01:35:00	2019-05-04 01:45:00	319.145	8.162	-1.318	4.583	32.366	395.333
2019-05-04 02:05:00	2019-05-04 02:15:00	335.539	7.395	-0.045	5.508	37.526	401.6
2019-05-15 04:35:00	2019-05-15 04:45:00	318.456	4.862	-3.327	6.223	55.59	478.75
2019-05-15 05:05:00	2019-05-15 05:15:00	320.054	4.717	-3.48	6.643	57.697	469.6
2019-05-15 05:35:00	2019-05-15 05:45:00	322.378	4.918	-3.337	6.998	57.508	461.067
2019-05-20 21:25:00	2019-05-20 21:35:00	340.794	-4.632	0.093	1.705	21.264	369.317
2019-05-20 21:55:00	2019-05-20 22:05:00	326.483	-4.9	-0.217	1.23	16.458	366.95
2019-05-21 23:45:00	2019-05-21 23:55:00	348.003	-4.085	0.242	1.447	20.53	351.533
2019-05-28 01:35:00	2019-05-28 01:45:00	320.77	-0.147	-2.707	6.638	86.579	324.367
2019-05-28 02:20:00	2019-05-28 02:30:00	320.866	-0.04	-2.723	6.263	85.452	319.683
2019-05-28 02:50:00	2019-05-28 03:00:00	320.143	-0.718	-2.788	5.888	88.914	322.783
2018-09-11 00:45:00	2018-09-11 00:55:00	33.977	-9.888	3.158	8.912	42.736	487.433
2018-09-11 01:55:00	2018-09-11 02:05:00	44.537	-6.84	3.525	6.802	47.976	499.85
2018-09-11 04:50:00	2018-09-11 05:00:00	22.427	-4.295	-0.147	9.65	65.088	559.767
2018-10-13 13:35:00	2018-10-13 13:45:00	39.14	-7.555	0.562	3.322	25.511	327.55
2018-10-21 14:50:00	2018-10-21 15:00:00	43.546	-2.752	2.147	6.75	71.0	347.917
2018-11-17 08:25:00	2018-11-17 08:35:00	24.209	3.692	0.097	3.278	44.667	336.117
2018-11-21 11:15:00	2018-11-21 11:25:00	40.642	5.443	1.477	4.398	40.295	393.267
2018-12-17 08:45:00	2018-12-17 08:55:00	33.431	1.617	3.95	9.65	84.162	350.133
2019-01-17 11:35:00	2019-01-17 11:45:00	38.792	4.983	4.683	5.473	68.706	399.033
2019-01-17 12:20:00	2019-01-17 12:30:00	41.832	3.175	5.405	5.63	81.698	453.85
2019-02-12 10:00:00	2019-02-12 10:10:00	29.01	2.043	4.6	5.79	78.624	370.8
2019-02-25 12:20:00	2019-02-25 12:30:00	34.795	-2.078	3.25	3.008	60.016	319.7
2019-03-04 20:35:00	2019-03-04 20:45:00	14.23	3.943	1.8	1.875	35.937	359.983
2019-03-26 13:50:00	2019-03-26 14:00:00	41.022	-1.957	5.305	3.402	65.174	348.5
2019-03-26 14:20:00	2019-03-26 14:30:00	43.855	-1.52	5.908	3.248	68.91	346.2
2019-03-26 16:55:00	2019-03-26 17:05:00	19.388	-0.955	4.127	4.455	75.66	351.45
2019-04-19 09:20:00	2019-04-19 09:30:00	26.794	-3.057	3.07	3.847	62.699	321.833
