Start_str	Mgs#_avg	Clang_avg	Rmag_avg	omniBxGSE_avg(nT)	omniByGSE_avg(nT)	omniBzGSE_avg(nT)	Bdeviat	Dtheta	Shock_Ang(deg)	OMNIVsw_avg(km/s)	End_str
2019-09-03 18:30:00	6.58	116.989	13.338	-1.707	3.318	-0.573	0.09	29.87	67.218	593.867	2019-09-03 18:55:00
2019-09-04 02:20:00	6.92	58.58	20.458	-3.357	1.515	1.688	0.03	24.40	35.0	542.433	2019-09-04 02:45:00
2019-09-04 07:10:00	7.0	120.947	23.455	-0.945	3.655	-0.168	0.08	18.66	77.877	544.117	2019-09-04 07:35:00
2019-09-06 03:45:00	6.33	120.439	23.241	-0.725	4.472	-0.803	0.08	20.25	83.682	530.9	2019-09-06 04:10:00
2019-09-06 07:05:00	6.33	120.254	21.219	-1.058	4.473	-0.175	0.08	29.85	79.665	518.717	2019-09-06 07:30:00
2019-09-06 11:50:00	5.22	103.863	17.576	-5.103	2.033	0.608	0.01	29.92	25.17	501.3	2019-09-06 12:15:00
2019-09-06 12:20:00	5.03	79.215	17.13	-5.418	1.243	1.097	0.04	22.87	18.64	503.883	2019-09-06 12:45:00
2019-09-06 13:05:00	5.05	23.475	16.433	-5.532	-0.213	1.717	0.03	25.14	16.411	505.55	2019-09-06 13:30:00
2019-09-06 13:35:00	5.03	28.994	15.95	-5.342	-0.018	1.79	0.04	26.53	17.873	496.367	2019-09-06 14:00:00
2019-09-06 14:30:00	5.8	17.175	15.022	-4.845	-0.397	2.352	0.01	24.43	25.034	504.317	2019-09-06 14:55:00
2019-09-06 16:30:00	5.02	110.755	12.779	-4.202	2.932	0.102	0.05	20.45	37.576	481.15	2019-09-06 16:55:00
2019-09-06 17:00:00	5.63	113.54	12.164	-3.113	3.497	-0.135	0.03	22.06	51.487	495.933	2019-09-06 17:25:00
2019-09-06 17:30:00	5.73	108.185	11.523	-3.325	3.34	0.113	0.03	13.62	47.879	488.917	2019-09-06 17:55:00
2019-09-07 04:10:00	5.17	93.742	10.393	-4.7	1.81	0.66	0.04	29.50	24.767	466.8	2019-09-07 04:35:00
2019-09-07 05:00:00	5.87	54.3	11.525	-3.997	1.277	2.148	0.04	20.63	32.781	473.517	2019-09-07 05:25:00
2019-09-07 08:30:00	6.32	151.915	15.537	-2.653	1.893	-1.23	0.06	19.66	42.14	462.483	2019-09-07 08:55:00
2019-09-07 11:50:00	6.42	85.981	18.569	-3.272	1.287	0.913	0.09	26.22	27.655	458.417	2019-09-07 12:15:00
2019-09-07 15:20:00	7.0	56.477	21.167	-0.087	1.475	2.515	0.08	21.75	88.49	471.383	2019-09-07 15:45:00
2019-09-07 18:45:00	6.73	105.325	23.245	-1.363	3.437	0.075	0.03	16.95	69.708	455.817	2019-09-07 19:10:00
2019-09-07 19:15:00	6.63	110.259	23.516	-2.668	2.903	-0.197	0.03	8.42	50.142	448.867	2019-09-07 19:40:00
2019-09-09 15:50:00	6.7	139.669	23.293	-0.97	3.56	-1.658	0.09	9.91	80.333	504.667	2019-09-09 16:15:00
2019-09-09 16:20:00	6.58	148.004	23.015	-0.337	3.528	-2.433	0.09	6.29	89.374	505.117	2019-09-09 16:45:00
2019-09-09 22:55:00	6.07	223.586	18.504	-4.108	-0.863	-1.462	0.06	23.37	22.074	478.967	2019-09-09 23:20:00
2019-09-10 07:05:00	5.17	55.277	9.545	-5.118	1.585	3.182	0.01	19.72	35.968	489.3	2019-09-10 07:30:00
2019-09-10 07:35:00	5.1	82.03	8.778	-5.278	2.435	1.898	0.03	22.44	33.241	486.717	2019-09-10 08:00:00
2019-09-11 00:25:00	5.58	54.622	18.924	-4.173	1.337	1.528	0.07	21.88	24.15	456.533	2019-09-11 00:50:00
2019-09-11 00:55:00	5.62	57.063	19.318	-4.285	1.388	1.542	0.03	16.35	23.628	455.333	2019-09-11 01:20:00
2019-09-11 01:25:00	5.48	44.689	19.7	-4.625	0.93	1.695	0.03	14.66	23.143	451.917	2019-09-11 01:50:00
2019-09-11 01:55:00	5.4	44.15	20.072	-4.812	0.667	1.307	0.02	12.91	18.595	447.95	2019-09-11 02:20:00
2019-09-11 02:25:00	5.28	34.343	20.433	-4.885	0.33	1.095	0.08	29.08	17.429	445.7	2019-09-11 02:50:00
2019-09-11 07:05:00	5.3	118.024	23.346	-2.853	3.325	0.043	0.06	14.86	53.41	447.1	2019-09-11 07:30:00
2019-09-13 07:15:00	5.35	34.691	21.364	-5.362	0.443	5.862	0.02	28.08	47.835	481.017	2019-09-13 07:40:00
2019-09-13 08:00:00	5.23	51.118	20.86	-6.55	1.517	4.07	0.04	23.80	34.959	468.233	2019-09-13 08:25:00
2019-09-13 18:15:00	5.47	122.358	11.07	-3.955	0.85	-0.197	0.02	25.96	17.988	481.633	2019-09-13 18:40:00
2019-09-13 20:50:00	6.38	40.815	7.113	-1.978	1.153	2.108	0.05	27.59	52.791	510.7	2019-09-13 21:15:00
2019-09-14 02:30:00	5.93	144.648	7.068	-2.94	1.183	-0.85	0.04	22.64	31.563	470.55	2019-09-14 02:55:00
2019-09-14 04:25:00	5.73	191.657	10.109	-2.937	0.525	-2.238	0.03	21.78	40.619	490.567	2019-09-14 04:50:00
2019-09-14 05:25:00	6.03	208.009	11.478	-2.487	-0.14	-2.692	0.05	29.11	48.863	487.05	2019-09-14 05:50:00
