Start_str	Mgs#_avg	Clang_avg	Rmag_avg	omniBxGSE_avg(nT)	omniByGSE_avg(nT)	omniBzGSE_avg(nT)	Bdeviat	Dtheta	Shock_Ang(deg)	OMNIVsw_avg(km/s)	End_str
2015-09-01 00:10:00	5.28	270.271	8.646	3.502	-3.098	-0.695	0.08	5.28	40.643001556396484	362.433	2015-09-01 00:35:00
2015-09-01 08:40:00	5.42	284.483	7.927	1.962	-4.507	-1.303	0.02	27.44	66.21399688720703	359.017	2015-09-01 09:05:00
2015-09-01 09:50:00	5.45	207.444	9.118	2.597	0.285	-4.15	0.06	24.69	61.5880012512207	354.95	2015-09-01 10:15:00
2015-09-01 10:35:00	5.33	260.121	9.749	3.143	-2.798	-2.588	0.02	27.20	51.27799987792969	351.183	2015-09-01 11:00:00
2015-09-01 11:25:00	5.05	199.455	10.344	4.862	0.427	-1.862	0.04	21.59	25.13800048828125	345.5	2015-09-01 11:50:00
2015-09-01 12:30:00	5.17	299.448	10.965	3.513	-4.352	-0.078	0.04	12.78	48.64899826049805	347.9	2015-09-01 12:55:00
2015-09-01 13:20:00	5.18	317.811	11.337	3.378	-4.243	1.425	0.05	19.39	49.9119987487793	351.383	2015-09-01 13:45:00
2015-09-01 19:15:00	5.38	251.441	11.616	3.822	-2.687	-1.81	0.03	14.60	40.6510009765625	362.967	2015-09-01 19:40:00
2015-09-01 19:45:00	5.43	265.987	11.454	3.642	-3.177	-1.057	0.08	22.61	41.90599822998047	360.1	2015-09-01 20:10:00
2015-09-02 13:30:00	6.88	289.894	11.442	3.627	-2.595	-0.412	0.07	26.62	35.10300064086914	394.883	2015-09-02 13:55:00
2015-09-02 15:15:00	6.72	324.618	11.887	4.805	-2.793	1.512	0.09	18.69	30.47599983215332	385.433	2015-09-02 15:40:00
2015-09-02 23:45:00	5.02	106.564	8.838	-5.7	4.53	-0.285	0.08	2.07	36.716	408.15	2015-09-03 00:10:00
2015-09-03 00:15:00	5.15	115.474	8.332	-5.85	3.585	-0.752	0.03	10.18	29.868	407.35	2015-09-03 00:40:00
2015-09-03 00:45:00	5.12	115.653	7.772	-5.965	3.62	-0.742	0.05	7.08	29.609	409.15	2015-09-03 01:10:00
2015-09-03 01:15:00	5.13	132.717	7.154	-6.372	2.735	-1.42	0.02	14.67	23.054	410.017	2015-09-03 01:40:00
2015-09-03 08:00:00	5.53	103.138	7.396	-4.532	3.323	1.002	0.09	10.02	36.905	426.967	2015-09-03 08:25:00
2015-09-03 08:50:00	5.48	105.54	8.356	-4.672	2.972	0.827	0.09	24.91	33.411	431.717	2015-09-03 09:15:00
2015-09-03 10:40:00	6.0	350.454	9.981	-4.203	-1.21	1.408	0.03	14.70	27.119	440.4	2015-09-03 11:05:00
2015-09-03 15:10:00	6.48	104.813	11.892	-1.303	6.26	1.215	0.09	15.14	77.653	425.7	2015-09-03 15:35:00
2015-09-03 16:05:00	6.27	67.014	11.981	-0.125	4.92	5.228	0.09	19.90	89.4020004272461	425.55	2015-09-03 16:30:00
2015-09-03 16:35:00	6.15	72.993	11.989	2.4	5.593	4.603	0.05	9.57	70.84600067138672	423.317	2015-09-03 17:00:00
2015-09-03 17:30:00	5.85	89.431	11.93	-2.748	6.237	2.318	0.06	27.84	67.577	423.667	2015-09-03 17:55:00
2015-09-03 21:10:00	5.4	309.224	10.704	0.765	-7.853	3.835	0.06	24.89	82.02799987792969	413.583	2015-09-03 21:35:00
2015-09-04 20:05:00	5.83	66.419	11.192	-3.162	3.393	2.69	0.03	9.59	55.311	485.05	2015-09-04 20:30:00
2015-09-04 20:35:00	5.73	73.896	10.957	-3.455	3.737	2.09	0.09	13.79	51.655	472.383	2015-09-04 21:00:00
2015-09-04 21:50:00	5.63	105.345	10.22	-1.415	5.955	-0.263	0.02	26.92	75.482	480.383	2015-09-04 22:15:00
2015-09-04 23:30:00	5.87	70.046	8.866	0.705	4.843	3.11	0.09	28.44	82.26000213623047	481.633	2015-09-04 23:55:00
2015-09-05 00:00:00	5.92	90.168	8.363	-0.962	5.782	1.362	0.04	10.06	80.435	471.933	2015-09-05 00:25:00
2015-09-05 01:00:00	5.85	86.829	7.192	-1.333	5.3	1.76	0.06	27.86	76.388	472.3	2015-09-05 01:25:00
2015-09-05 11:25:00	5.93	114.99	10.62	-4.197	3.178	0.395	0.05	28.77	36.721	449.467	2015-09-05 11:50:00
2015-09-05 12:30:00	5.75	138.909	11.177	-4.443	3.462	-1.105	0.06	20.25	37.015	450.517	2015-09-05 12:55:00
2015-09-05 15:35:00	5.92	118.608	11.965	-1.828	5.64	-0.347	0.02	10.62	70.564	464.933	2015-09-05 16:00:00
2015-09-06 00:05:00	5.78	75.464	8.153	-1.815	4.987	2.662	0.04	22.89	72.556	452.033	2015-09-06 00:30:00
2015-09-06 07:25:00	5.65	49.018	7.074	-3.127	2.208	5.91	0.06	19.16	66.177	444.933	2015-09-06 07:50:00
2015-09-06 11:40:00	5.05	106.789	10.823	-0.24	7.883	2.133	0.03	18.02	87.76	474.3	2015-09-06 12:05:00
2015-09-06 13:10:00	5.0	108.298	11.482	-1.14	7.767	1.637	0.03	13.27	81.202	466.9	2015-09-06 13:35:00
2015-09-06 16:05:00	5.4	70.262	11.989	-4.537	3.875	3.743	0.02	16.02	51.774	494.15	2015-09-06 16:30:00
2015-09-06 21:10:00	5.73	46.055	10.507	-2.137	3.498	5.425	0.05	29.23	74.289	489.6	2015-09-06 21:35:00
2015-09-06 23:20:00	5.33	62.614	8.812	-5.318	4.278	3.532	0.09	22.92	47.34	466.967	2015-09-06 23:45:00
2015-09-07 00:05:00	5.35	68.943	8.028	-4.442	5.087	3.573	0.03	21.22	55.387	474.167	2015-09-07 00:30:00
2015-09-07 09:55:00	5.72	302.859	9.75	-2.713	-5.968	-0.02	0.03	28.87	67.349	488.567	2015-09-07 10:20:00
2015-09-07 16:15:00	5.23	130.728	11.986	-1.743	9.797	-3.048	0.06	28.89	78.857	585.067	2015-09-07 16:40:00
2015-09-07 17:45:00	5.38	160.846	11.821	2.332	5.813	-7.21	0.06	22.98	78.86599731445312	599.35	2015-09-07 18:10:00
2015-09-07 20:50:00	6.62	134.536	10.638	0.407	7.14	-4.23	0.03	26.38	89.43900299072266	584.467	2015-09-07 21:15:00
2015-09-07 21:20:00	6.18	138.076	10.329	0.625	7.093	-4.872	0.06	25.09	88.34700012207031	581.55	2015-09-07 21:45:00
2015-09-07 22:05:00	5.63	132.466	9.796	0.885	7.795	-4.412	0.01	21.57	86.77400207519531	571.067	2015-09-07 22:30:00
2015-09-07 22:35:00	5.33	134.593	9.391	0.358	7.892	-4.852	0.06	9.32	89.77	564.217	2015-09-07 23:00:00
2015-09-07 23:30:00	5.03	142.195	8.533	-0.223	7.693	-6.197	0.01	8.42	85.871	557.183	2015-09-07 23:55:00
2015-09-08 00:00:00	6.48	150.184	7.995	-0.043	6.548	-6.847	0.04	22.58	86.829	555.433	2015-09-08 00:25:00
2015-09-08 00:30:00	6.8	148.022	7.4	0.017	7.062	-6.753	0.03	7.93	87.098	555.9	2015-09-08 00:55:00
2015-09-08 15:25:00	5.0	68.287	11.974	13.675	7.652	8.273	0.02	25.50	50.417999267578125	477.067	2015-09-08 15:50:00
2015-09-08 15:55:00	5.17	64.78	11.988	13.322	7.42	8.748	0.02	5.48	51.124000549316406	473.317	2015-09-08 16:20:00
2015-09-08 16:25:00	5.05	60.301	11.974	13.217	7.057	9.328	0.01	3.83	51.45199966430664	469.1	2015-09-08 16:50:00
2015-09-08 16:55:00	5.05	59.812	11.931	12.885	7.312	9.385	0.00	3.41	52.77000045776367	466.233	2015-09-08 17:20:00
2015-09-09 07:05:00	6.38	143.113	7.077	0.698	8.815	-4.023	0.07	28.98	89.87200164794922	422.35	2015-09-09 07:30:00
2015-09-09 07:35:00	5.18	172.209	7.703	1.232	6.142	-7.998	0.02	12.98	87.53199768066406	416.317	2015-09-09 08:00:00
2015-09-09 08:05:00	5.05	172.124	8.269	1.098	6.132	-7.742	0.04	5.30	88.1719970703125	415.883	2015-09-09 08:30:00
2015-09-09 08:35:00	5.8	169.917	8.781	1.607	6.258	-7.128	0.02	9.12	84.89399719238281	415.617	2015-09-09 09:00:00
2015-09-09 09:05:00	6.15	166.64	9.244	1.998	6.408	-6.375	0.04	4.88	82.04100036621094	414.583	2015-09-09 09:30:00
2015-09-09 09:35:00	6.2	166.093	9.664	2.157	6.37	-6.133	0.01	6.19	80.86900329589844	409.383	2015-09-09 10:00:00
2015-09-09 10:05:00	6.08	169.194	10.042	0.982	6.283	-6.68	0.01	4.25	88.4990005493164	407.6	2015-09-09 10:30:00
2015-09-09 10:35:00	5.9	177.76	10.381	0.242	5.112	-7.353	0.02	20.79	86.987	408.9	2015-09-09 11:00:00
2015-09-09 11:05:00	5.18	196.894	10.685	-0.63	2.368	-8.625	0.07	19.75	81.824	409.033	2015-09-09 11:30:00
2015-09-09 12:15:00	5.72	214.158	11.26	-0.892	-0.367	-8.277	0.05	21.21	80.561	404.767	2015-09-09 12:40:00
2015-09-09 12:45:00	5.32	199.623	11.453	-1.145	1.608	-8.035	0.08	13.66	78.029	404.933	2015-09-09 13:10:00
2015-09-09 13:15:00	5.03	203.599	11.615	-1.252	0.988	-8.245	0.05	10.81	77.604	403.333	2015-09-09 13:40:00
2015-09-09 13:45:00	5.72	200.222	11.747	-1.442	1.235	-7.582	0.05	6.75	75.449	407.983	2015-09-09 14:10:00
2015-09-09 14:15:00	5.92	197.819	11.85	-1.503	1.412	-7.513	0.07	7.18	74.929	409.217	2015-09-09 14:40:00
2015-09-09 14:45:00	5.95	189.484	11.924	-1.773	2.357	-7.313	0.08	12.26	72.816	419.15	2015-09-09 15:10:00
2015-09-09 17:10:00	5.15	183.509	11.882	-0.892	2.705	-8.43	0.06	8.75	80.001	414.017	2015-09-09 17:35:00
