Start_str	End_str	Rmag_avg(Re)	x_avg(Re)	y_avg(Re)	z_avg(Re)	Clang_avg	gseIMFBx_avg(nT)	gseIMFBy_avg(nT)	gseIMFBz_avg(nT)	Shock_Ang(deg)	Jx_avg(uA/m2)	Jy_avg	Jz_avg	Jmag_avg	divB_avg	Jx_med(uA/m2)	Jy_med	Jz_med	Jmag_med	divB_med	Jx_std(uA/m2)	Jy_std	Jz_std	Jmag_std	divB_std	mms1Bx_avg(nT)	mms1By_avg	mms1Bz_avg	mms1Bmag_avg	mms1Bx_med(nT)	mms1By_med	mms1Bz_med	mms1Bmag_med	mms1Bx_std(nT)	mms1By_std	mms1Bz_std	mms1Bmag_std
2015-09-07 15:20:00	2015-09-07 15:30:00	11.95145809728939	2.983939585824853	10.260180088277702	-5.35350149951032	152.294	-4.01	9.34	-6.808	68.609	0.0209465566277307	-0.0141855937163194	0.0707658413477049	0.0765390956336566	-0.0004168670819097	0.0241913210149013	-0.0081394223392939	0.0702122208218485	0.0771139034305925	-0.0021623234696968	0.0053988029063838	0.0131777510116904	0.0047845871880068	0.0039054979172259	0.0027279407980817	-23.227377	14.929248	-35.983295	45.45254	-23.141382	15.815332	-36.46053	45.203518	1.8735371	1.4567798	1.8038948	0.37989935
2015-09-20 08:25:00	2015-09-20 08:35:00	9.627837494481154	6.546122783501694	6.052891879140795	-3.633673026881491	147.687	-8.687	7.605	-3.748	38.305	-0.0001541473528853	-0.0004848913674598	-0.0025618682364716	0.1487865772670635	0.0043941767079696	-0.0074677322679217	-0.0035039787724802	-0.0077185564745764	0.1348029802347234	0.0019588625874794	0.0673046330214268	0.098671884855718	0.1029878489718967	0.05236342232938	0.0358972560589286	-16.02052	36.11497	-30.22593	56.966434	-16.444607	42.227226	-35.0941	56.878227	5.6590457	21.134895	19.09685	8.530987
2015-10-03 14:30:00	2015-10-03 14:40:00	11.912068449500216	6.380681436434419	8.563494312233667	-5.2772085297878695	172.1	-6.145	3.523	-4.958	37.849	0.0026771178671269	0.0041263016398289	0.0102023622589489	0.0906950339359617	-0.0026873909534344	0.0155413981475456	0.0162800041119547	0.0247244293750185	0.0850177826518067	-0.0021931331745282	0.0402221719514069	0.0421242036055361	0.0698707214132127	0.0132996878537403	0.0067567954959809	-16.748371	-1.924018	-28.679176	33.84778	-16.703463	-2.95938	-28.975779	34.33133	2.2142375	5.863078	3.7784212	3.8194158
2015-10-03 15:00:00	2015-10-03 15:10:00	11.827298092777454	6.102146068786667	8.716477178920284	-5.164279765182194	198.047	-5.888	1.013	-5.932	42.332	0.0060163402447708	-0.0020216896181092	0.0131206265524602	0.0995925459572856	-0.0018553362799231	0.0252873420521829	0.0008964077641437	0.0647076685374095	0.0956568382089159	-0.0026220117893472	0.0535042079137375	0.0325168589141877	0.079517812188508	0.0231708446780942	0.0057942871443377	-17.536144	-8.027933	-31.618158	37.303993	-17.449032	-8.097049	-32.53229	37.42456	2.5957906	3.3857358	2.776159	2.4479022
2015-10-18 07:40:00	2015-10-18 07:50:00	11.10504266499646	9.608287442496966	4.675944729904888	-3.022671773600159	153.376	-3.148	8.53	-5.84	76.616	0.0036321012462812	-0.0046679357971341	-0.0048700307156107	0.1379267376438815	0.0008761701836874	0.0058129073768613	-0.0060680256109415	-0.0176379050769963	0.1248174691289028	0.0007601528053099	0.0441588781116692	0.0902248003245314	0.1054862254539722	0.0474634480033361	0.0153002363934613	-7.860445	14.598505	-34.207043	39.801212	-8.093164	17.086926	-34.26918	40.445526	4.1853924	11.474152	5.0285425	5.9454365
2015-10-18 08:10:00	2015-10-18 08:20:00	11.32273317015744	9.645857183532804	4.927106752945456	-3.2990393225082983	153.069	-1.913	10.015	-6.753	83.956	1.827635092169324e-05	-0.0028857414119153	-0.00614491417085	0.0966733875408278	0.0020193066939193	0.0022603401684501	-0.0014438412016611	-0.0182778518763462	0.0915354004254547	0.0010521850840287	0.0314016953046499	0.0593404431501925	0.0759624706151743	0.0312729204312292	0.0125060938183922	-6.641138	17.336252	-43.683224	47.897217	-6.594388	16.249016	-43.905964	47.778008	2.648188	5.5997357	3.3316932	2.8637202
2015-10-18 08:40:00	2015-10-18 08:50:00	11.509039459236206	9.650474139500709	5.163826023772038	-3.5580394240578723	153.741	-2.052	10.143	-6.747	83.871	0.005452309070012	-0.0058193166312801	0.0060682068098577	0.101686939642437	0.0041552090043737	0.0075793639320339	-0.0095827592803909	0.0008539484202591	0.0911126491749624	0.0041707848144628	0.0334755562052798	0.0541282581443208	0.0920646318369375	0.0478179797623711	0.0127834295053355	-4.550348	11.903725	-43.78086	46.718315	-4.708177	9.68025	-43.79036	46.621307	3.8066201	9.670635	3.0892687	3.757961
2015-10-30 14:10:00	2015-10-30 14:20:00	11.148595110095782	8.469218064036397	6.182471557405381	-3.786637893145631	149.776	2.577	6.013	-4.188	65.176	0.0182397208679511	-0.0195326986313182	0.007612590701802	0.0909941831764019	0.0039523720410574	0.0172191680244086	-0.0383170538372448	0.0263674166666463	0.0910669224847208	0.0046512777425078	0.0388432336164969	0.0529747967640168	0.0585187241264876	0.0152246793654862	0.0128363285453727	-13.1061945	13.799744	-25.377888	31.930214	-12.952553	12.882258	-25.518633	31.987303	2.1375008	3.5415082	2.4271436	3.1154637
2015-10-30 15:15:00	2015-10-30 15:25:00	10.5755001300217	7.607854605616651	6.4273482305044	-3.5565027928005635	136.857	-2.64	5.928	-2.682	73.582	0.0018089799601762	0.0006644205701183	0.0100316028737683	0.1543092655543529	0.0014894576298626	0.0138799012172681	0.0059494558520728	0.0061800752070315	0.1380045769610741	0.0030566412403643	0.0900512451795128	0.1190575305658948	0.0828127968514313	0.073721632840501	0.033908869886441	-13.993136	21.48405	-15.748513	33.342102	-14.096692	23.019032	-16.699642	33.174732	3.6379154	8.77741	11.321118	3.483859
2015-10-30 15:45:00	2015-10-30 15:55:00	10.255900193325894	7.159965522691057	6.501183764082715	-3.413299487618209	161.422	-3.575	3.895	-4.555	63.57	0.0088257875533239	-0.0036993836622172	-0.0014368716089616	0.1021131493880484	0.001389773959669	0.024656731445191	-0.0075720141157703	0.0130773071825278	0.0963337239446772	8.064063674618871e-05	0.0592357394082143	0.0429768248608801	0.0823599870505766	0.0424923175741596	0.016621322664584	-21.365646	2.3772779	-34.6585	41.507774	-21.807291	3.7785923	-35.312912	42.449257	3.7708888	6.7958617	3.0327346	3.171658
