Start_trang	End_trang	Clang_avg	Bx_avg(nT)	By_avg(nT)	Bz_avg(nT)
2016-11-18/13:50:00	2016-11-18/14:00:00	271.84	0.815	-3.155	0.085
2016-11-18/14:20:00	2016-11-18/14:30:00	261.215	1.075	-3.293	-0.502
2016-11-18/15:50:00	2016-11-18/16:00:00	214.442	3.03	-1.515	-2.252
2016-11-18/16:50:00	2016-11-18/17:00:00	196.187	2.525	-0.752	-2.683
2016-11-18/17:45:00	2016-11-18/17:55:00	259.803	2.49	-3.328	-0.615
2016-11-18/18:15:00	2016-11-18/18:25:00	267.754	1.803	-4.262	-0.145
2016-11-18/18:45:00	2016-11-18/18:55:00	269.616	1.413	-4.207	0.065
2016-11-18/19:55:00	2016-11-18/20:05:00	273.049	0.178	-4.517	0.237
2016-11-18/20:25:00	2016-11-18/20:35:00	276.902	-0.125	-4.232	0.512
2016-11-18/20:55:00	2016-11-18/21:05:00	275.843	0.53	-3.873	0.387
2016-11-18/21:25:00	2016-11-18/21:35:00	276.904	0.768	-3.408	0.413
2016-11-18/22:05:00	2016-11-18/22:15:00	279.832	2.762	-2.603	0.455
2016-11-19/05:00:00	2016-11-19/05:10:00	251.452	3.155	-1.765	-0.59
2016-11-19/05:30:00	2016-11-19/05:40:00	253.874	3.28	-1.872	-0.54
2016-11-19/06:00:00	2016-11-19/06:10:00	252.598	3.508	-2.002	-0.627
2016-11-19/06:30:00	2016-11-19/06:40:00	256.784	3.675	-1.893	-0.438
2016-11-19/08:10:00	2016-11-19/08:20:00	309.737	0.778	-2.178	1.743
2016-11-19/08:40:00	2016-11-19/08:50:00	310.767	-1.078	-2.39	2.06
2016-11-19/09:10:00	2016-11-19/09:20:00	299.547	-1.512	-3.042	1.715
2016-11-19/09:40:00	2016-11-19/09:50:00	303.808	-0.942	-3.072	2.032
2016-11-19/10:40:00	2016-11-19/10:50:00	323.574	-0.79	-2.48	3.337
2016-11-19/11:25:00	2016-11-19/11:35:00	285.83	-0.635	-4.448	1.283
2016-11-19/12:25:00	2016-11-19/12:35:00	294.532	-1.05	-4.962	2.263
2016-11-19/13:00:00	2016-11-19/13:10:00	273.359	-0.708	-5.247	0.325
2016-11-19/13:30:00	2016-11-19/13:40:00	282.743	-1.312	-5.085	1.14
2016-11-19/14:05:00	2016-11-19/14:15:00	241.768	2.608	-4.27	-2.277
2016-11-19/15:25:00	2016-11-19/15:35:00	346.248	-2.083	-1.137	4.608
2016-11-19/16:25:00	2016-11-19/16:35:00	264.004	1.202	-4.56	-0.472
2016-11-19/17:00:00	2016-11-19/17:10:00	255.891	1.227	-4.143	-1.038
2016-11-19/17:30:00	2016-11-19/17:40:00	254.551	1.643	-4.237	-1.167
2016-11-19/18:05:00	2016-11-19/18:15:00	256.067	1.542	-4.238	-1.038
2016-11-19/18:40:00	2016-11-19/18:50:00	257.61	1.805	-3.498	-0.758
2016-11-19/19:10:00	2016-11-19/19:20:00	282.758	1.262	-3.805	0.868
2016-11-19/20:30:00	2016-11-19/20:40:00	277.107	0.182	-4.318	0.527
2016-11-19/21:00:00	2016-11-19/21:10:00	286.336	0.185	-4.292	1.25
2016-11-19/21:30:00	2016-11-19/21:40:00	292.085	0.885	-4.118	1.673
2016-11-19/22:30:00	2016-11-19/22:40:00	302.019	2.257	-4.293	2.663
2016-11-20/06:10:00	2016-11-20/06:20:00	72.057	2.775	1.338	0.43
2016-11-20/06:40:00	2016-11-20/06:50:00	64.576	2.733	1.352	0.643
2016-11-20/08:00:00	2016-11-20/08:10:00	30.713	2.157	0.565	0.95
2016-11-20/15:40:00	2016-11-20/15:50:00	91.817	-1.003	4.575	-0.138
2016-11-20/17:25:00	2016-11-20/17:35:00	51.36	-2.43	3.658	2.918
2016-11-20/21:15:00	2016-11-20/21:25:00	136.452	-3.018	2.502	-2.595
2016-11-20/21:55:00	2016-11-20/22:05:00	109.071	-1.978	3.943	-1.355
2016-11-21/07:55:00	2016-11-21/08:05:00	115.014	-1.355	1.887	-0.803
2016-11-21/08:35:00	2016-11-21/08:45:00	128.185	-1.992	1.487	-1.153
2016-11-21/14:25:00	2016-11-21/14:35:00	42.222	-1.345	3.885	4.287
2016-11-21/15:15:00	2016-11-21/15:25:00	67.827	-1.01	4.73	1.927
2016-11-21/15:45:00	2016-11-21/15:55:00	91.192	-2.652	4.68	-0.102
2016-11-21/16:35:00	2016-11-21/16:45:00	124.991	-1.507	4.832	-3.377
2016-11-21/18:00:00	2016-11-21/18:10:00	115.104	-2.545	7.12	-3.353
2016-11-21/18:55:00	2016-11-21/19:05:00	128.605	-0.897	5.493	-4.408
2016-11-21/19:30:00	2016-11-21/19:40:00	100.928	-2.625	7.328	-1.447
2016-11-22/20:40:00	2016-11-22/20:50:00	139.489	2.218	5.977	-6.972
2016-11-23/04:30:00	2016-11-23/04:40:00	105.346	-4.678	3.648	-0.987
2016-11-23/05:00:00	2016-11-23/05:10:00	105.011	-5.123	2.61	-0.718
2016-11-23/05:30:00	2016-11-23/05:40:00	105.558	-4.293	3.665	-1.003
2016-11-23/07:15:00	2016-11-23/07:25:00	167.461	-3.678	0.628	-2.848
2016-11-23/07:45:00	2016-11-23/07:55:00	174.042	-3.815	0.223	-2.233
2016-11-23/08:15:00	2016-11-23/08:25:00	169.114	-3.568	0.482	-2.605
2016-11-23/08:45:00	2016-11-23/08:55:00	166.462	-4.425	0.472	-1.768
2016-11-23/09:15:00	2016-11-23/09:25:00	167.093	-4.393	0.402	-1.565
2016-11-23/10:30:00	2016-11-23/10:40:00	148.655	-3.533	1.158	-1.892
2016-11-23/11:30:00	2016-11-23/11:40:00	149.969	-2.635	1.275	-2.207
2016-11-23/13:10:00	2016-11-23/13:20:00	141.694	-3.692	1.187	-1.52
2016-11-23/15:30:00	2016-11-23/15:40:00	181.207	-2.495	-0.023	-1.737
2016-11-23/18:05:00	2016-11-23/18:15:00	141.194	2.727	1.175	-1.453
2016-11-24/04:50:00	2016-11-24/05:00:00	90.059	-5.615	6.812	-0.005
2016-11-24/05:55:00	2016-11-24/06:05:00	143.885	-5.313	3.513	-4.812
2016-11-24/09:35:00	2016-11-24/09:45:00	102.0	-6.19	6.14	-1.297
2016-11-24/10:05:00	2016-11-24/10:15:00	115.018	-5.635	6.285	-2.91
2016-11-24/10:45:00	2016-11-24/10:55:00	139.865	-4.93	4.812	-5.707
2016-11-24/11:15:00	2016-11-24/11:25:00	127.68	-7.315	5.37	-4.197
2016-11-24/12:00:00	2016-11-24/12:10:00	97.997	-5.883	7.572	-0.932
2016-11-24/13:35:00	2016-11-24/13:45:00	155.201	-6.273	2.805	-5.932
2016-11-24/14:05:00	2016-11-24/14:15:00	141.043	-6.008	4.06	-4.832
2016-11-24/15:40:00	2016-11-24/15:50:00	85.944	-5.047	8.588	0.693
2016-11-24/16:10:00	2016-11-24/16:20:00	67.236	-5.243	8.992	3.742
2016-11-24/16:50:00	2016-11-24/17:00:00	57.892	-5.852	7.313	4.39
2016-11-24/17:25:00	2016-11-24/17:35:00	89.814	-6.468	8.088	0.002
2016-11-24/18:45:00	2016-11-24/18:55:00	79.12	-4.233	9.122	1.692
2016-11-24/20:55:00	2016-11-24/21:05:00	94.37	-1.448	7.972	-0.553
2016-11-25/09:35:00	2016-11-25/09:45:00	97.703	-4.45	5.31	-0.773
2016-11-25/10:55:00	2016-11-25/11:05:00	122.093	-3.13	4.092	-2.708
2016-11-25/11:25:00	2016-11-25/11:35:00	131.435	-0.943	4.682	-4.178
2016-11-25/12:00:00	2016-11-25/12:10:00	122.187	-3.642	3.995	-2.45
2016-11-25/12:50:00	2016-11-25/13:00:00	104.631	-5.032	2.665	-0.82
2016-11-25/13:20:00	2016-11-25/13:30:00	113.532	-3.292	3.643	-1.575
2016-11-25/14:25:00	2016-11-25/14:35:00	94.781	-2.693	5.6	-0.457
2016-11-25/15:30:00	2016-11-25/15:40:00	106.493	-2.452	5.11	-1.567
2016-11-25/18:40:00	2016-11-25/18:50:00	113.717	-0.188	4.545	-2.023
2016-11-25/21:10:00	2016-11-25/21:20:00	121.26	-3.943	2.735	-1.598
2016-11-26/04:40:00	2016-11-26/04:50:00	102.476	-2.992	4.068	-0.912
2016-11-26/05:25:00	2016-11-26/05:35:00	105.007	-2.06	4.423	-1.21
2016-11-26/08:45:00	2016-11-26/08:55:00	175.337	-4.333	0.147	-1.953
2016-11-26/09:45:00	2016-11-26/09:55:00	100.943	-0.745	4.22	-0.802
2016-11-26/12:45:00	2016-11-26/12:55:00	139.969	-4.075	1.912	-2.28
2016-11-26/14:50:00	2016-11-26/15:00:00	111.4	-2.873	3.373	-1.343
2016-11-26/20:35:00	2016-11-26/20:45:00	81.305	-2.003	4.278	0.652
2016-11-27/04:20:00	2016-11-27/04:30:00	92.22	-1.007	4.458	-0.167
2016-11-27/07:25:00	2016-11-27/07:35:00	99.828	-3.713	3.09	-0.498
2016-11-27/08:05:00	2016-11-27/08:15:00	90.092	-3.712	2.943	0.007
2016-11-27/09:15:00	2016-11-27/09:25:00	104.204	-3.713	2.31	-0.68
2016-11-27/09:55:00	2016-11-27/10:05:00	98.361	0.29	4.668	-0.678
2016-11-27/10:55:00	2016-11-27/11:05:00	93.023	-1.375	4.097	-0.187
2016-11-27/11:25:00	2016-11-27/11:35:00	94.074	-2.633	3.447	-0.267
2016-11-27/12:45:00	2016-11-27/12:55:00	93.499	3.035	3.557	-0.227
2016-11-27/13:15:00	2016-11-27/13:25:00	91.062	1.45	3.992	-0.048
2016-11-27/14:00:00	2016-11-27/14:10:00	93.214	0.165	3.87	-0.227
2016-11-27/14:30:00	2016-11-27/14:40:00	88.433	-1.055	4.072	0.108
2016-11-27/15:00:00	2016-11-27/15:10:00	91.576	1.553	4.193	-0.113
2016-11-27/15:30:00	2016-11-27/15:40:00	87.258	-1.27	4.195	0.187
2016-11-27/16:25:00	2016-11-27/16:35:00	71.989	-2.177	3.42	1.113
2016-11-27/17:15:00	2016-11-27/17:25:00	74.634	1.777	4.197	1.125
2016-11-27/17:45:00	2016-11-27/17:55:00	93.993	1.003	4.538	-0.313
2016-11-27/18:15:00	2016-11-27/18:25:00	86.23	1.497	4.34	0.277
2016-11-27/18:45:00	2016-11-27/18:55:00	84.153	1.368	4.3	0.443
2016-11-27/19:15:00	2016-11-27/19:25:00	94.874	2.0	3.975	-0.362
2016-11-28/04:40:00	2016-11-28/04:50:00	70.909	-1.393	3.17	1.15
2016-11-28/05:20:00	2016-11-28/05:30:00	64.654	0.913	3.705	1.757
2016-11-28/05:50:00	2016-11-28/06:00:00	75.871	1.082	3.912	0.988
2016-11-28/06:20:00	2016-11-28/06:30:00	88.336	-1.113	3.858	0.137
2016-11-28/07:25:00	2016-11-28/07:35:00	109.919	-2.792	2.523	-0.853
2016-11-28/08:05:00	2016-11-28/08:15:00	98.193	-2.51	2.898	-0.438
2016-11-28/11:00:00	2016-11-28/11:10:00	120.991	-3.857	1.503	-0.935
2016-11-28/11:30:00	2016-11-28/11:40:00	100.989	-4.135	1.362	-0.265
2016-11-28/13:10:00	2016-11-28/13:20:00	293.954	-4.388	-1.805	0.793
2016-11-28/13:40:00	2016-11-28/13:50:00	276.62	-4.317	-2.123	0.248
2016-11-28/15:20:00	2016-11-28/15:30:00	104.978	-3.102	3.158	-0.78
2016-11-28/16:35:00	2016-11-28/16:45:00	125.438	-1.715	3.64	-2.638
2016-11-28/19:25:00	2016-11-28/19:35:00	75.664	-4.812	3.993	1.022
2016-11-29/04:50:00	2016-11-29/05:00:00	114.298	-0.462	3.027	-1.362
2016-11-29/06:00:00	2016-11-29/06:10:00	92.099	-0.852	2.843	-0.097
2016-11-29/06:30:00	2016-11-29/06:40:00	87.36	-0.818	3.01	0.153
2016-11-29/07:20:00	2016-11-29/07:30:00	107.229	-1.617	2.652	-0.813
2016-11-29/07:50:00	2016-11-29/08:00:00	89.602	-0.943	3.318	0.043
2016-11-29/08:20:00	2016-11-29/08:30:00	80.302	-0.663	3.232	0.527
2016-11-29/08:50:00	2016-11-29/09:00:00	77.926	-1.023	3.273	0.712
2016-11-29/09:20:00	2016-11-29/09:30:00	74.076	-1.537	3.175	0.897
2016-11-29/10:10:00	2016-11-29/10:20:00	127.906	-1.942	3.07	-2.408
2016-11-29/10:55:00	2016-11-29/11:05:00	106.109	-1.193	3.875	-1.107
2016-11-29/11:30:00	2016-11-29/11:40:00	99.229	0.947	4.695	-0.755
2016-11-29/12:00:00	2016-11-29/12:10:00	99.499	1.577	4.603	-0.785
2016-11-29/12:40:00	2016-11-29/12:50:00	119.552	-0.298	4.075	-2.307
2016-11-29/14:05:00	2016-11-29/14:15:00	269.124	-3.695	-1.642	-0.06
2016-11-29/15:35:00	2016-11-29/15:45:00	292.027	-3.232	-2.053	0.853
2016-11-29/16:05:00	2016-11-29/16:15:00	299.909	-2.905	-2.307	1.352
2016-11-29/16:35:00	2016-11-29/16:45:00	299.523	-2.738	-2.228	1.237
2016-11-29/19:30:00	2016-11-29/19:40:00	68.435	2.018	3.197	1.257
2016-11-29/20:05:00	2016-11-29/20:15:00	101.525	-0.515	4.442	-0.913
2016-11-29/20:35:00	2016-11-29/20:45:00	115.055	-0.788	3.88	-1.808
2016-11-29/21:10:00	2016-11-29/21:20:00	100.912	0.69	4.612	-0.883
2016-11-30/04:05:00	2016-11-30/04:15:00	72.42	-0.685	3.887	1.232
2016-11-30/04:35:00	2016-11-30/04:45:00	75.159	-2.002	3.612	0.997
2016-11-30/05:15:00	2016-11-30/05:25:00	96.881	-2.58	3.667	-0.433
2016-11-30/05:45:00	2016-11-30/05:55:00	95.736	-2.777	3.25	-0.323
2016-11-30/06:15:00	2016-11-30/06:25:00	93.268	-2.805	3.2	-0.185
2016-11-30/06:45:00	2016-11-30/06:55:00	89.975	-1.947	3.62	-0.005
2016-11-30/07:15:00	2016-11-30/07:25:00	96.523	-0.745	3.85	-0.437
2016-11-30/10:45:00	2016-11-30/10:55:00	129.567	-5.07	0.97	-0.87
2016-11-30/11:55:00	2016-11-30/12:05:00	219.899	-5.13	-1.317	-1.567
2016-11-30/12:25:00	2016-11-30/12:35:00	227.143	-4.888	-1.795	-1.66
2016-11-30/16:20:00	2016-11-30/16:30:00	86.1	-0.715	4.802	0.34
2016-11-30/16:50:00	2016-11-30/17:00:00	77.131	-0.032	5.018	1.148
2016-11-30/17:45:00	2016-11-30/17:55:00	91.885	-2.567	5.18	-0.137
2016-11-30/18:40:00	2016-11-30/18:50:00	67.839	-0.373	4.76	2.01
2016-11-30/19:10:00	2016-11-30/19:20:00	88.546	-2.235	4.863	0.165
2016-11-30/19:45:00	2016-11-30/19:55:00	81.862	-1.432	5.037	0.81
2016-11-30/20:15:00	2016-11-30/20:25:00	70.597	-0.037	5.418	1.908
2016-11-30/20:45:00	2016-11-30/20:55:00	56.366	-0.38	4.435	2.963
2016-12-01/03:35:00	2016-12-01/03:45:00	85.448	0.838	6.655	0.53
2016-12-01/04:05:00	2016-12-01/04:15:00	92.466	0.913	6.41	-0.273
2016-12-01/04:35:00	2016-12-01/04:45:00	102.858	0.693	5.733	-1.34
2016-12-01/05:05:00	2016-12-01/05:15:00	115.351	-0.087	5.795	-2.742
2016-12-01/05:40:00	2016-12-01/05:50:00	75.7	2.323	6.293	1.6
2016-12-01/06:35:00	2016-12-01/06:45:00	61.297	2.153	5.74	3.155
2016-12-01/07:30:00	2016-12-01/07:40:00	73.48	1.643	5.03	1.492
2016-12-01/08:00:00	2016-12-01/08:10:00	67.728	1.892	4.69	1.918
2016-12-01/08:30:00	2016-12-01/08:40:00	67.431	1.122	5.042	2.088
2016-12-01/09:00:00	2016-12-01/09:10:00	72.339	0.415	5.46	1.738
2016-12-01/09:30:00	2016-12-01/09:40:00	72.36	0.443	5.46	1.737
2016-12-01/10:00:00	2016-12-01/10:10:00	70.602	-0.015	5.358	1.887
2016-12-01/10:30:00	2016-12-01/10:40:00	68.632	-0.987	5.257	2.057
2016-12-01/11:00:00	2016-12-01/11:10:00	60.088	-0.537	5.357	3.088
2016-12-01/11:30:00	2016-12-01/11:40:00	52.94	0.083	4.96	3.747
2016-12-01/12:00:00	2016-12-01/12:10:00	47.429	0.828	4.59	4.215
2016-12-01/12:30:00	2016-12-01/12:40:00	49.626	1.358	4.725	4.017
2016-12-01/13:40:00	2016-12-01/13:50:00	68.036	1.028	4.498	1.843
2016-12-01/15:30:00	2016-12-01/15:40:00	46.499	-1.897	3.088	2.897
2016-12-01/16:00:00	2016-12-01/16:10:00	46.178	-1.637	3.17	3.042
2016-12-01/16:30:00	2016-12-01/16:40:00	47.039	-2.925	2.523	2.345
2016-12-01/17:00:00	2016-12-01/17:10:00	44.708	-3.535	2.015	2.033
2016-12-01/17:30:00	2016-12-01/17:40:00	41.447	-3.083	2.302	2.6
2016-12-01/18:00:00	2016-12-01/18:10:00	37.257	-2.327	2.313	3.03
2016-12-01/18:30:00	2016-12-01/18:40:00	36.434	-2.218	2.327	3.16
2016-12-01/19:00:00	2016-12-01/19:10:00	33.564	-1.593	2.382	3.588
2016-12-01/19:30:00	2016-12-01/19:40:00	30.876	-2.03	2.013	3.385
2016-12-01/20:00:00	2016-12-01/20:10:00	32.881	-2.272	1.968	3.043
2016-12-01/20:45:00	2016-12-01/20:55:00	29.367	-1.96	1.718	3.058
2016-12-02/09:15:00	2016-12-02/09:25:00	115.606	-5.035	2.128	-1.037
2016-12-02/10:15:00	2016-12-02/10:25:00	122.752	-4.067	2.627	-1.415
2016-12-02/10:45:00	2016-12-02/10:55:00	95.657	-2.817	4.498	-0.425
2016-12-02/12:30:00	2016-12-02/12:40:00	155.544	-4.107	1.162	-2.512
2016-12-02/13:30:00	2016-12-02/13:40:00	124.754	-3.967	2.05	-1.425
2016-12-02/14:00:00	2016-12-02/14:10:00	120.04	-3.335	2.732	-1.567
2016-12-02/14:30:00	2016-12-02/14:40:00	135.575	-2.99	1.823	-1.89
2016-12-02/15:15:00	2016-12-02/15:25:00	157.22	-2.292	1.225	-2.918
2016-12-02/15:55:00	2016-12-02/16:05:00	145.985	-2.448	1.55	-2.34
2016-12-02/16:40:00	2016-12-02/16:50:00	72.372	-3.112	1.678	0.575
2016-12-02/17:40:00	2016-12-02/17:50:00	112.149	-2.75	1.235	-0.502
2016-12-02/19:30:00	2016-12-02/19:40:00	146.058	-2.193	1.27	-1.83
2016-12-02/20:05:00	2016-12-02/20:15:00	115.826	-1.268	3.107	-1.5
2016-12-02/20:35:00	2016-12-02/20:45:00	122.043	-1.092	2.822	-1.755
2016-12-03/03:20:00	2016-12-03/03:30:00	125.084	-1.473	1.83	-1.273
2016-12-03/03:50:00	2016-12-03/04:00:00	115.095	-0.777	2.345	-1.083
2016-12-03/04:20:00	2016-12-03/04:30:00	113.463	-0.648	2.538	-1.105
2016-12-03/04:50:00	2016-12-03/05:00:00	117.318	-1.117	2.218	-1.135
2016-12-03/05:20:00	2016-12-03/05:30:00	119.58	-1.402	2.242	-1.262
2016-12-03/05:55:00	2016-12-03/06:05:00	142.964	-2.162	1.372	-1.78
2016-12-03/07:10:00	2016-12-03/07:20:00	91.175	-0.723	3.567	-0.093
2016-12-03/07:50:00	2016-12-03/08:00:00	107.777	-1.917	2.235	-0.713
2016-12-03/08:20:00	2016-12-03/08:30:00	97.513	-1.395	2.623	-0.345
2016-12-03/08:50:00	2016-12-03/09:00:00	101.901	-1.047	2.725	-0.573
2016-12-03/09:55:00	2016-12-03/10:05:00	168.625	-3.08	0.305	-1.427
2016-12-03/10:35:00	2016-12-03/10:45:00	84.2	-0.283	3.085	0.322
2016-12-03/11:05:00	2016-12-03/11:15:00	87.159	0.028	3.145	0.162
2016-12-03/12:15:00	2016-12-03/12:25:00	109.313	-1.535	2.13	-0.747
2016-12-03/12:45:00	2016-12-03/12:55:00	103.909	-1.493	2.358	-0.587
2016-12-03/13:15:00	2016-12-03/13:25:00	103.248	-0.577	2.517	-0.59
2016-12-03/13:45:00	2016-12-03/13:55:00	116.414	-0.812	2.348	-1.175
2016-12-03/14:15:00	2016-12-03/14:25:00	114.941	-0.642	2.352	-1.098
2016-12-03/14:45:00	2016-12-03/14:55:00	108.035	-0.563	2.237	-0.732
2016-12-03/15:15:00	2016-12-03/15:25:00	99.905	-0.855	2.3	-0.402
2016-12-03/16:25:00	2016-12-03/16:35:00	121.779	-1.302	2.422	-1.533
2016-12-03/17:20:00	2016-12-03/17:30:00	110.614	-1.82	2.183	-0.793
2016-12-03/19:25:00	2016-12-03/19:35:00	91.221	-1.49	1.447	-0.035
2016-12-03/20:00:00	2016-12-03/20:10:00	94.729	-1.672	1.342	-0.113
2016-12-03/20:30:00	2016-12-03/20:40:00	96.536	-1.863	1.092	-0.125
2016-12-04/03:15:00	2016-12-04/03:25:00	176.619	1.63	0.06	-1.182
2016-12-04/05:30:00	2016-12-04/05:40:00	185.004	1.27	-0.127	-1.6
2016-12-04/06:00:00	2016-12-04/06:10:00	183.141	1.723	-0.075	-1.328
2016-12-04/08:25:00	2016-12-04/08:35:00	147.33	1.802	0.582	-0.907
2016-12-04/09:20:00	2016-12-04/09:30:00	169.271	1.268	0.332	-1.758
2016-12-04/09:50:00	2016-12-04/10:00:00	168.715	1.315	0.323	-1.625
2016-12-04/10:30:00	2016-12-04/10:40:00	164.072	1.763	0.36	-1.262
2016-12-04/11:15:00	2016-12-04/11:25:00	169.265	0.725	0.317	-1.67
2016-12-04/11:50:00	2016-12-04/12:00:00	172.729	0.577	0.197	-1.565
2016-12-04/12:40:00	2016-12-04/12:50:00	172.441	0.277	0.207	-1.542
2016-12-04/13:40:00	2016-12-04/13:50:00	147.969	-0.137	0.808	-1.33
2016-12-04/15:15:00	2016-12-04/15:25:00	131.605	0.895	1.567	-1.39
2016-12-04/18:45:00	2016-12-04/18:55:00	117.946	0.222	3.493	-1.85
2016-12-04/19:45:00	2016-12-04/19:55:00	36.427	0.727	2.105	2.842
2016-12-05/03:10:00	2016-12-05/03:20:00	61.796	0.443	4.242	2.263
2016-12-05/05:40:00	2016-12-05/05:50:00	291.08	0.138	-5.027	1.932
2016-12-05/06:55:00	2016-12-05/07:05:00	313.499	0.637	-4.708	4.473
2016-12-05/07:40:00	2016-12-05/07:50:00	307.127	1.358	-4.943	3.743
2016-12-05/08:10:00	2016-12-05/08:20:00	303.079	0.925	-4.683	3.068
2016-12-05/09:20:00	2016-12-05/09:30:00	294.494	1.06	-4.703	2.132
2016-12-05/14:25:00	2016-12-05/14:35:00	198.805	-1.705	-0.913	-2.7
2016-12-05/17:40:00	2016-12-05/17:50:00	71.315	-4.107	4.233	1.41
2016-12-05/18:10:00	2016-12-05/18:20:00	57.028	-3.832	3.663	2.407
2016-12-05/18:40:00	2016-12-05/18:50:00	65.379	-3.242	4.322	1.963
2016-12-06/06:55:00	2016-12-06/07:05:00	319.936	0.57	-4.182	4.998
2016-12-06/09:20:00	2016-12-06/09:30:00	297.626	6.267	-4.455	2.402
2016-12-06/14:05:00	2016-12-06/14:15:00	128.628	-4.005	4.905	-3.923
2016-12-06/16:45:00	2016-12-06/16:55:00	36.295	-1.803	2.892	3.988
2016-12-07/06:15:00	2016-12-07/06:25:00	134.512	-2.352	4.2	-4.1
2016-12-07/06:55:00	2016-12-07/07:05:00	158.413	-1.477	2.073	-5.282
2016-12-07/08:40:00	2016-12-07/08:50:00	153.935	-2.155	2.56	-5.218
2016-12-07/09:20:00	2016-12-07/09:30:00	151.914	-2.367	2.488	-4.722
2016-12-07/09:50:00	2016-12-07/10:00:00	151.367	-1.818	2.582	-4.785
2016-12-07/12:05:00	2016-12-07/12:15:00	62.612	3.017	3.548	1.815
2016-12-07/12:40:00	2016-12-07/12:50:00	81.993	0.425	4.913	0.687
2016-12-07/16:05:00	2016-12-07/16:15:00	121.654	-6.718	5.987	-3.713
2016-12-07/17:50:00	2016-12-07/18:00:00	49.38	-1.89	4.277	3.687
2016-12-07/18:50:00	2016-12-07/19:00:00	141.73	-5.718	3.995	-5.218
2016-12-08/04:35:00	2016-12-08/04:45:00	66.99	4.758	7.4	3.065
2016-12-08/16:50:00	2016-12-08/17:00:00	254.222	4.943	-2.998	-0.873
2016-12-08/17:35:00	2016-12-08/17:45:00	272.434	5.272	-3.493	0.137
2016-12-09/02:40:00	2016-12-09/02:50:00	332.75	4.53	-2.115	3.987
2016-12-09/03:55:00	2016-12-09/04:05:00	314.731	6.427	-2.772	2.745
2016-12-09/04:35:00	2016-12-09/04:45:00	321.915	7.027	-1.95	2.49
2016-12-09/07:45:00	2016-12-09/07:55:00	307.862	1.295	-4.84	3.848
2016-12-09/08:15:00	2016-12-09/08:25:00	274.233	4.355	-5.58	0.388
2016-12-09/10:15:00	2016-12-09/10:25:00	298.955	5.085	-2.868	1.478
2016-12-09/11:55:00	2016-12-09/12:05:00	306.027	4.182	-6.293	4.752
2016-12-09/13:45:00	2016-12-09/13:55:00	310.702	6.87	-5.385	4.688
2016-12-10/14:25:00	2016-12-10/14:35:00	95.125	2.988	4.297	-0.278
2016-12-10/15:40:00	2016-12-10/15:50:00	268.545	2.493	-4.528	-0.103
2016-12-10/16:45:00	2016-12-10/16:55:00	280.216	3.737	-4.653	0.817
2016-12-12/02:40:00	2016-12-12/02:50:00	61.787	4.57	1.955	1.102
2016-12-12/03:20:00	2016-12-12/03:30:00	40.565	4.06	1.522	1.783
2016-12-12/03:50:00	2016-12-12/04:00:00	39.873	4.365	1.545	1.848
2016-12-12/04:20:00	2016-12-12/04:30:00	49.917	4.687	2.033	1.73
2016-12-12/05:15:00	2016-12-12/05:25:00	84.257	5.443	2.5	0.275
2016-12-12/05:45:00	2016-12-12/05:55:00	90.515	4.955	2.572	0.012
2016-12-12/06:25:00	2016-12-12/06:35:00	83.535	5.227	3.072	0.348
2016-12-12/09:00:00	2016-12-12/09:10:00	16.514	5.032	0.493	1.73
2016-12-12/09:55:00	2016-12-12/10:05:00	12.408	4.652	0.648	2.912
2016-12-12/10:40:00	2016-12-12/10:50:00	348.409	4.693	-0.73	3.417
2016-12-12/11:10:00	2016-12-12/11:20:00	356.264	4.832	-0.19	2.995
2016-12-12/11:55:00	2016-12-12/12:05:00	18.295	5.213	0.638	1.898
2016-12-12/14:10:00	2016-12-12/14:20:00	347.213	5.528	-0.573	2.443
2016-12-12/16:55:00	2016-12-12/17:05:00	303.813	-0.423	-5.26	3.575
2016-12-12/17:45:00	2016-12-12/17:55:00	296.415	-1.535	-4.247	2.05
2016-12-13/03:35:00	2016-12-13/03:45:00	311.04	4.238	-1.343	1.157
2016-12-13/05:10:00	2016-12-13/05:20:00	27.166	3.577	0.772	1.43
2016-12-13/09:15:00	2016-12-13/09:25:00	285.852	3.253	-2.475	0.645
2016-12-13/18:30:00	2016-12-13/18:40:00	57.909	3.988	1.925	1.127
2016-12-13/19:40:00	2016-12-13/19:50:00	74.491	2.15	3.457	0.943
2016-12-14/10:55:00	2016-12-14/11:05:00	140.852	3.733	0.867	-1.09
2016-12-14/13:15:00	2016-12-14/13:25:00	299.935	3.357	-1.295	0.743
2016-12-14/15:10:00	2016-12-14/15:20:00	41.745	3.458	1.73	1.903
2016-12-14/15:45:00	2016-12-14/15:55:00	328.926	0.873	-1.935	3.16
2016-12-14/17:15:00	2016-12-14/17:25:00	243.807	-1.675	-2.702	-1.315
2016-12-15/02:10:00	2016-12-15/02:20:00	307.826	4.048	-0.695	0.542
2016-12-15/03:20:00	2016-12-15/03:30:00	252.477	4.207	-1.548	-0.507
2016-12-15/06:05:00	2016-12-15/06:15:00	307.016	0.715	-2.65	1.995
2016-12-15/07:15:00	2016-12-15/07:25:00	269.506	-3.137	-1.977	0.0
2016-12-15/07:45:00	2016-12-15/07:55:00	299.536	-2.3	-2.827	1.632
2016-12-15/13:10:00	2016-12-15/13:20:00	313.332	-0.58	-2.097	1.985
